NAME,TRANSITSCORE,WALKSCORE,VALUEINCREASEPAST,VALUEINCREASEFUTURE,MEDIANVALUE
Cole,71,85,1,2,1427000
Johnston,72,82,-3,-2,1639000
Cassin,81,72,-1,1,2094000
Morissette,91,79,1,-2,1361000
Stehr,95,76,3,2,1235000
McCullough,96,82,-3,-1,2198000
Lemke,97,94,3,-3,1457000
Dooley,77,79,-2,3,1214000
Monahan,81,72,3,-1,1800000
Rau,78,87,1,-3,1677000
Crona,92,81,3,2,1618000
Johns,99,84,2,0,1396000
Botsford,78,81,0,-3,1517000
Emmerich,83,83,2,3,1363000
Blanda,75,93,0,4,1636000
Rippin,96,99,2,1,1385000
Mayert,75,73,0,2,1850000
Quigley,83,75,-2,1,2017000
Bruen,98,96,2,3,1923000
Von,88,97,3,2,1330000
Spencer,99,96,-1,3,1572000
Franecki,86,81,2,-3,2103000
Jenkins,71,90,4,2,1605000
Bednar,78,84,4,2,1213000
Heidenreich,85,93,3,2,1749000
Ortiz,82,76,-1,0,1806000
Willms,88,72,-3,4,1429000
Farrell,96,74,0,0,1793000
Hane,89,89,0,-3,2043000
Kulas,98,96,-1,0,1181000
Volkman,88,88,3,-2,1340000
Batz,88,74,3,4,1507000
Schiller,75,83,0,4,1952000
Rohan,85,78,-1,-3,2016000
Howell,72,82,2,3,1359000
Borer,73,81,0,4,2010000
Schuppe,96,96,3,2,1445000
Krajcik,88,82,3,2,2018000
Fahey,84,92,3,0,2035000
Gleason,81,71,-1,2,1591000
Morar,70,81,-3,0,1356000
Medhurst,73,75,2,-1,1399000
Hammes,94,75,4,-1,1155000
Raynor,83,97,-2,-3,1780000
Balistreri,72,89,-2,0,2080000
Zemlak,87,87,-1,-2,1393000
Schiller,97,84,1,0,1631000
Schinner,86,89,-2,-2,1396000
Marks,74,77,-2,-1,1164000
Kovacek,84,80,2,1,1814000
Kirlin,78,86,4,1,1662000
Hoppe,76,92,2,4,1804000
Breitenberg,80,87,-1,3,2108000
Feest,77,83,2,1,1810000
Jenkins,88,95,-1,1,1917000
Kutch,85,80,2,3,1304000
Wunsch,78,72,2,-3,1533000
O'Hara,78,89,1,2,1678000
O'Hara,92,90,2,-2,1961000
Beahan,83,73,0,-3,1627000
Lynch,97,91,2,3,1976000
Kemmer,80,85,4,-2,2125000
Stehr,95,71,0,1,1421000
Herzog,75,99,-1,1,1489000
Zulauf,80,86,-2,1,2131000
Stark,91,92,2,0,1651000
Kertzmann,70,73,2,-3,1634000
Ferry,98,93,0,3,2195000
Bruen,74,76,4,2,1865000
Labadie,95,88,3,0,1597000
Koelpin,86,77,-3,4,1808000
Konopelski,94,74,-3,-3,1352000
Goodwin,84,72,-1,-1,1139000
Purdy,97,71,1,0,2116000
Larkin,71,77,-3,0,1377000
Hirthe,83,91,3,-1,1604000
Waelchi,95,77,-2,1,1343000
Schmitt,97,98,3,0,1572000
Toy,98,98,3,0,1283000
Prohaska,88,80,4,-3,1912000
Barton,92,81,0,2,2187000
Bernier,82,76,-2,3,1246000
Adams,88,85,0,1,1213000
Kutch,97,99,-2,0,2059000
Grady,71,99,-1,1,2088000
Kunze,95,75,-2,3,1206000
Fay,89,76,0,-2,1177000
Weimann,86,72,0,-2,1595000
DuBuque,91,97,-1,-3,1982000
Zieme,88,88,4,-1,1881000
Dach,95,75,1,0,2183000
Harris,97,93,4,-1,1228000
Cole,76,97,-2,-3,1659000
Cartwright,96,93,4,-2,1813000
Olson,86,74,0,2,1945000
Cummerata,96,93,-3,-1,2077000
Batz,71,72,2,2,1529000
Gerlach,70,76,4,2,1906000
Christiansen,89,73,0,-3,2029000
Treutel,95,95,-1,2,1271000
Willms,90,76,4,1,1558000
Bernier,86,96,2,-2,1560000
Mitchell,71,81,1,3,2014000
Shanahan,84,92,0,-1,1103000
Kozey,79,81,-1,-3,1563000
Dickens,70,79,3,-1,1971000
Kozey,92,97,0,0,1549000
Kemmer,95,98,0,4,1334000
Stanton,81,73,2,-1,1117000
Botsford,82,81,4,-3,1234000
Macejkovic,80,78,2,4,1857000
Vandervort,78,70,-3,-3,1293000
Johns,73,80,-2,1,1810000
Murphy,84,76,-1,-1,2071000
Littel,70,86,4,1,1774000
Nader,89,72,4,4,2097000
Walter,90,72,2,3,1549000
Reichert,76,85,0,3,1738000
Jerde,85,70,0,1,2068000
Maggio,85,93,4,1,1516000
Goyette,75,71,2,-3,1564000
Pagac,87,71,-3,-1,1943000
Padberg,92,87,0,1,1315000
Mann,85,70,3,4,1134000
Fisher,78,72,2,3,2164000
Block,95,98,-2,0,1897000
Mertz,98,74,-3,3,1771000
Tromp,71,87,-2,-1,1883000
Okuneva,77,94,-3,4,1541000
Littel,77,73,4,-2,1728000
Hansen,82,93,2,-1,2151000
Kessler,80,73,2,-2,2076000
Witting,92,92,3,-3,1399000
Rogahn,81,78,-3,3,1742000
Renner,93,74,-3,0,1941000
Prohaska,90,75,4,0,1738000
Roob,86,85,-3,1,1782000
Ryan,96,97,-3,2,2133000
Hamill,98,78,-3,-3,2115000
Spinka,75,72,2,-3,1682000
Hagenes,89,75,-2,-3,1906000
Hamill,97,85,1,3,2037000
Hahn,74,98,3,1,1303000
Gaylord,96,81,4,2,1195000
Spencer,94,74,0,3,2084000
Bernier,92,83,-1,-1,1320000
Casper,77,71,1,4,1198000
Blanda,94,93,2,-3,1504000
Hintz,91,99,2,-2,1896000
Bode,86,75,2,3,1655000
Predovic,90,89,-2,1,1830000
Schumm,87,78,-1,1,2170000
Rodriguez,92,90,-2,-1,1610000
Kub,83,74,4,1,1240000
Labadie,71,81,3,-3,1920000
Smitham,92,94,-2,-2,1535000
O'Conner,82,73,2,2,1105000
Wiza,80,81,2,1,1814000
Toy,77,86,-3,-2,1911000
Conroy,88,93,-2,-3,1957000
Rutherford,97,99,-1,0,1573000
Runolfsson,88,70,4,1,1802000
Reynolds,73,85,-1,-2,1622000
Jast,70,84,1,-2,2003000
Senger,75,73,4,4,2108000
Cormier,99,98,2,-3,2015000
Hegmann,96,82,3,0,2102000
Beier,76,84,0,-2,2032000
Ritchie,89,97,-3,4,2005000
McLaughlin,94,97,-3,-3,1253000
Klein,93,97,3,3,1356000
Hermann,74,85,1,0,1415000
O'Kon,97,77,3,0,1395000
Hartmann,77,93,3,2,1664000
Sporer,98,75,1,4,2057000
Feest,95,71,3,-1,1924000
Reynolds,81,98,0,0,1556000
Sauer,82,91,4,2,1976000
Daugherty,73,94,-2,-1,2034000
Block,84,87,0,4,1941000
Funk,90,87,2,4,1973000
Daniel,80,95,2,-3,2053000
Dicki,75,86,-1,0,1308000
Weimann,76,83,-2,2,1476000
Romaguera,94,77,-1,-3,2107000
Kihn,89,73,3,-2,2032000
Koss,99,95,2,-2,1906000
McLaughlin,88,79,0,-1,2164000
Stroman,76,85,-2,-3,2051000
Goyette,75,86,4,2,1189000
Durgan,96,81,-3,0,2143000
Glover,79,99,3,4,1126000
Breitenberg,86,85,-2,-3,1340000
Hoppe,86,82,1,-3,2059000
Koch,86,88,-1,-3,1689000
Schmitt,84,81,2,3,1216000
Vandervort,85,91,0,-3,2056000
Block,87,91,-2,3,1767000
Rogahn,73,74,2,-1,2091000
Kassulke,82,92,-2,1,1153000
Zulauf,95,98,-1,1,1941000
Emmerich,90,89,-3,-3,1252000
Welch,93,87,-2,-1,2006000
Leffler,79,98,1,0,1540000
White,86,99,2,-1,1294000
Emmerich,91,79,4,2,1437000
Harris,83,96,-1,-3,1437000
Zboncak,75,88,3,3,1206000
Schneider,75,73,2,0,1432000
Marquardt,93,76,-1,-1,1813000
Miller,71,74,4,-2,1603000
Cole,77,71,1,-2,2160000
King,74,71,3,-1,1494000
Hand,96,91,-1,4,1507000
Simonis,92,76,0,3,1378000
Gutmann,99,74,-2,-2,1646000
Rodriguez,73,94,-2,-3,1256000
Gislason,74,84,3,2,1679000
Reilly,81,92,-3,-2,1358000
Aufderhar,80,72,0,-2,1244000
Price,84,80,0,3,1636000
Ritchie,78,74,4,2,2062000
Bayer,78,83,-1,2,1266000
Jast,71,84,3,4,2061000
Legros,90,93,-1,1,1818000
Torphy,90,90,-2,4,1590000
Gislason,91,73,-3,-3,1131000
Braun,87,88,2,0,1895000
Pouros,88,97,1,-3,2160000
Schaefer,78,79,1,3,1606000
Schiller,91,96,-2,4,1189000
Wintheiser,92,73,1,2,2041000
White,82,86,4,4,1434000
Schuster,83,70,4,-3,1839000
Kris,98,92,4,1,1670000
Ziemann,90,77,0,1,1901000
Kris,86,74,4,3,1749000
Feil,94,90,3,-3,1144000
Johns,90,97,-3,3,1264000
Homenick,72,98,-1,-2,1697000
Boyle,83,90,2,0,1131000
Russel,81,87,1,3,1939000
Conroy,99,70,3,1,2156000
Stanton,81,85,0,-2,2036000
Cruickshank,87,88,-3,4,1176000
White,92,71,1,-2,1734000
Littel,85,89,0,2,1582000
Greenholt,82,79,-1,-2,1910000
Shanahan,87,96,1,-2,1504000
Feeney,83,86,3,-1,1901000
Pagac,80,83,-2,1,1865000
Borer,73,92,3,0,1506000
MacGyver,96,99,4,-2,1583000
Crooks,97,90,1,-1,1742000
Beatty,79,96,4,-2,1730000
Stehr,96,75,1,1,2119000
Renner,88,77,-3,0,2116000
Terry,73,92,0,-3,1411000
King,94,97,0,2,1143000
Zulauf,85,82,0,0,1656000
Kemmer,81,76,-3,1,1712000
Lemke,83,79,0,0,2148000
Adams,77,98,3,4,1185000
Hessel,77,88,-1,0,1489000
Cronin,81,85,-1,-3,1506000
Langworth,81,72,-2,4,1102000
Russel,97,77,-3,0,1754000
Kris,76,91,-3,1,1158000
Rippin,92,71,2,1,1774000
Emard,91,88,-2,-3,2050000
Dietrich,87,86,4,0,1214000
Welch,76,94,1,-1,2027000
Hilll,70,80,-3,-2,1755000
Ferry,79,99,-3,-2,2106000
Kshlerin,71,92,1,2,1482000
Feeney,89,75,-1,-2,1662000
Weimann,73,77,3,0,1119000
Jaskolski,80,79,3,-3,1143000
Brekke,77,86,-3,1,1621000
Mills,90,92,-2,1,1574000
Purdy,72,90,2,-2,1829000
Mertz,89,82,0,-3,1275000
Gleichner,86,83,-3,0,1794000
Turner,82,89,-3,-2,1143000
Fahey,89,94,-3,2,1926000
Goyette,84,82,-2,-3,1620000
Powlowski,77,88,3,4,1333000
Koss,71,91,1,2,2117000
Schimmel,72,88,4,3,1584000
Doyle,99,98,-2,1,1997000
Langosh,89,72,4,-1,1821000
Muller,90,99,2,2,1985000
Sauer,82,71,1,0,1789000
Douglas,79,93,-1,2,2078000
Wehner,87,80,0,1,1718000
Walter,90,86,4,-2,1993000
Fritsch,72,81,1,-3,1570000
Baumbach,75,70,3,4,2040000
Sporer,96,94,4,-3,1564000
Hackett,74,70,-1,3,1557000
Connelly,77,71,-1,3,2175000
Hamill,76,78,-1,-3,1196000
O'Conner,92,77,4,2,1465000
Marvin,73,86,-3,2,1299000
Thiel,87,75,-1,2,1868000
Hamill,73,95,-2,0,1716000
Bartell,97,81,0,-1,1640000
Haley,95,88,2,-3,1689000
Sawayn,93,90,-2,-1,1556000
Jacobs,83,92,-2,-1,1336000
Littel,90,94,-1,-3,2047000
Schaefer,81,85,2,1,1257000
Connelly,76,76,-3,-3,1524000
Ward,89,73,3,4,2136000
Moen,98,99,4,4,1699000
Larson,96,81,-2,3,2154000
Hegmann,83,88,3,-1,2146000
Bergnaum,87,88,4,1,1200000
Hodkiewicz,73,90,2,-1,1339000
Raynor,91,79,-1,-3,1618000
Shanahan,76,72,4,2,2030000
Reilly,89,79,2,-1,1858000
Weimann,98,71,-2,0,2097000
Zemlak,85,84,-1,0,1535000
Wolff,87,73,2,2,1930000
McDermott,87,93,-2,1,2180000
Ankunding,99,83,-3,2,1124000
Walker,96,93,0,-1,1392000
Gorczany,79,92,-2,-2,1882000
Gottlieb,98,99,3,-1,1145000
Towne,90,96,4,3,1351000
Carroll,71,86,4,3,2113000
Kris,70,93,-1,2,1920000
Treutel,82,94,-3,-1,1454000
Beier,74,73,4,1,1467000
Denesik,77,98,0,-1,1383000
Little,92,90,-1,4,1476000
Green,87,86,-2,-3,1929000
White,72,97,3,1,1791000
Casper,84,91,1,-2,1538000
Abshire,94,88,-2,-2,1899000
Hilpert,87,86,4,0,1630000
Wyman,74,91,2,-2,1832000
Miller,90,92,-1,3,1485000
Maggio,95,70,4,-2,2075000
Hand,82,93,1,-3,1861000
Pagac,83,70,4,-2,1476000
Koch,85,93,-3,2,2102000
Walker,81,80,-2,4,1784000
Krajcik,90,81,-3,-3,1505000
Bailey,92,89,1,2,1722000
Conn,84,99,-2,1,1111000
Schulist,90,95,0,2,1730000
Ryan,85,99,-2,3,1588000
Jast,98,80,4,-2,1677000
Kerluke,95,86,2,3,2080000
Howe,92,93,1,1,1208000
Hackett,76,86,0,3,2034000
Robel,74,90,3,3,1664000
Beier,98,88,4,-3,1356000
Hand,93,99,3,-3,1637000
Abshire,85,79,-2,-1,1531000
Koelpin,82,76,0,-3,2072000
McKenzie,78,95,0,3,1118000
Ebert,80,84,0,1,1873000
Gleason,70,82,-2,-1,1229000
D'Amore,81,76,-1,-1,1879000
Ankunding,75,72,2,-1,1606000
Kihn,91,87,2,2,1241000
Johns,95,81,2,-3,1939000
Okuneva,98,94,2,-3,1470000
Jones,92,73,-3,-1,1657000
Simonis,76,97,4,0,1590000
Schowalter,71,87,1,-1,1343000
Crist,79,74,0,-1,1673000
Casper,91,92,4,-1,1290000
Leannon,91,80,2,-2,1822000
Franecki,90,73,-3,0,1264000
Wuckert,93,78,-1,3,1247000
Daugherty,76,87,0,1,1381000
Heaney,94,92,-1,0,1519000
Kassulke,93,73,-3,1,2144000
Bergstrom,84,83,-3,4,2122000
Johnston,98,93,-1,-2,1798000
Berge,88,84,-1,1,2072000
Hand,72,91,-3,-2,1484000
Hessel,72,95,-1,-2,1485000
Stokes,76,92,1,-1,1260000
Volkman,88,78,2,-3,1664000
Glover,79,78,2,1,1226000
Block,84,95,1,2,1931000
Weber,78,86,1,-3,2107000
Kuhn,93,85,-2,2,1737000
Kling,73,71,1,-3,1189000
Thompson,86,98,-1,2,1483000
Weissnat,94,81,3,4,1137000
Funk,96,88,2,0,1157000
Sanford,89,81,4,0,1712000
Anderson,99,79,4,4,2045000
Schinner,79,72,4,3,1351000
Harber,92,88,2,4,2161000
Witting,97,91,4,-1,1348000
Friesen,73,84,3,2,1616000
Jerde,83,96,0,1,2138000
Upton,74,97,1,1,1775000
Renner,89,72,1,-2,1284000
Frami,72,87,-3,-3,2148000
Wolf,85,70,3,-2,2004000
Crooks,70,94,-2,3,1430000
Quigley,85,75,3,1,1591000
Lemke,81,79,3,-1,1870000
Mohr,94,95,4,-1,1994000
Halvorson,82,92,1,2,2165000
Aufderhar,87,88,2,1,2142000
Purdy,97,79,3,-3,2080000
Price,93,89,2,2,1733000
Farrell,86,70,1,-2,1926000
Ratke,92,87,-1,0,2116000
Ritchie,97,93,-3,3,1949000
Dicki,78,71,3,3,2039000
Zemlak,78,87,2,-1,1277000
Thiel,95,89,3,0,1457000
Feest,99,87,1,-3,1874000
Carroll,83,98,1,3,1537000
Rutherford,85,88,1,-3,1850000
Klocko,98,88,3,3,1982000
Renner,99,72,3,-1,1167000
Johnston,94,84,-2,-1,1539000
Rice,82,70,1,-2,1359000
Pagac,93,82,3,-1,1910000
Adams,85,82,3,4,1940000
Mraz,79,96,1,-2,1862000
Kassulke,78,74,-2,1,1829000
Abernathy,73,82,2,-2,1488000
Jerde,88,97,1,-1,1472000
Bradtke,91,98,3,0,2062000
Heidenreich,96,87,1,1,1296000
O'Kon,98,70,2,1,1276000
Greenholt,73,99,2,-1,1245000
Kiehn,99,74,2,2,1475000
Mueller,70,90,-2,0,1212000
Keebler,94,96,0,0,2119000
Yundt,75,86,-1,4,1814000
Douglas,81,92,4,-3,1862000
Ryan,92,81,3,-3,1606000
Wiza,81,85,1,-1,1161000
Gislason,93,78,2,-2,2054000
Koss,81,73,1,0,1567000
Bogan,93,78,3,3,1899000
Shields,80,83,3,-1,1995000
Stoltenberg,82,89,-1,2,1914000
Russel,91,70,-1,0,1131000
Berge,92,92,3,1,1165000
Breitenberg,75,73,4,0,1118000
Marvin,79,78,0,1,1885000
Rippin,73,91,3,-2,1878000
Fritsch,75,71,1,3,1288000
Kozey,86,84,1,0,1431000
Smith,79,94,2,-2,1863000
Grimes,88,75,1,0,1524000
Kutch,86,90,-1,2,2071000
Boehm,83,98,3,2,1245000
Harvey,70,85,-2,0,1987000
Dickens,97,84,-1,4,1628000
Littel,95,97,3,0,1965000
Considine,82,90,2,3,1890000
Koch,93,84,3,4,1821000
Kuhic,70,79,1,0,1271000
Wilderman,99,74,-3,4,2122000
Bailey,83,79,2,-3,1665000
Skiles,89,76,-1,3,1595000
Kuhn,82,89,-2,4,1799000
Mitchell,97,74,-3,-3,1313000
Swift,79,84,-2,0,1444000
Vandervort,70,98,-3,-3,1462000
Beatty,80,81,4,-2,1756000
Bins,80,76,2,0,1928000
Johnson,80,87,3,2,1693000
Dicki,75,92,0,1,1985000
Wehner,80,85,2,2,2008000
O'Hara,72,83,1,-3,1722000
Stamm,76,93,3,1,1160000
Sporer,98,87,2,-2,2077000
McKenzie,97,85,2,1,1525000
Leffler,86,91,1,-2,1161000
Hudson,83,78,2,-3,1673000
Turner,90,82,-2,1,1114000
Kshlerin,78,72,3,4,1583000
Corwin,84,76,1,-2,1386000
Bechtelar,74,92,4,-3,1610000
Schimmel,96,72,2,-3,1637000
Johns,91,91,4,1,1166000
Gleichner,90,78,4,0,1428000
Green,82,70,0,0,1348000
McGlynn,93,77,-2,4,1883000
Ebert,86,73,1,-3,1553000
Farrell,72,99,4,-3,1254000
Stokes,90,99,0,0,1767000
Kunde,98,83,4,0,1161000
Gibson,97,95,-2,2,1363000
Langosh,82,96,4,0,1347000
Mills,85,99,4,2,1289000
Funk,78,99,1,3,2094000
Larkin,72,79,-1,4,1175000
Stanton,98,72,-2,3,1839000
Jast,92,79,-2,2,1602000
Roob,78,98,-3,3,1282000
Padberg,76,85,-1,-2,1717000
Greenholt,92,82,1,1,1687000
Gibson,91,96,4,-3,1700000
Wiza,99,85,-3,2,1423000
Upton,91,98,4,-3,1422000
Hills,93,79,0,3,1820000
Brekke,96,88,-3,0,1822000
Will,75,96,2,0,1152000
Zboncak,74,73,1,0,1462000
Glover,96,75,1,-1,1576000
Smith,96,70,-3,4,1449000
Wisozk,83,90,-3,4,1561000
Bosco,96,86,0,3,2144000
Klein,89,76,-3,-2,1282000
Kshlerin,71,95,1,3,1296000
Crooks,92,71,-1,0,1789000
Harvey,94,93,-3,2,1666000
Flatley,79,76,-3,-3,1450000
Watsica,84,80,-1,-2,2009000
Ebert,90,97,0,2,1157000
Cummings,77,91,0,1,1437000
Senger,78,83,-3,0,1395000
Ortiz,79,84,1,0,1955000
Ziemann,94,75,-1,-2,2168000
Mills,75,93,1,4,1310000
Reinger,98,71,-3,2,1871000
Beahan,93,84,-2,4,1692000
Bruen,92,99,4,-2,1536000
Beahan,75,83,-3,0,1849000
Brekke,97,94,4,2,1235000
Zieme,97,91,3,0,1820000
Herman,95,78,0,-2,2002000
Daugherty,72,76,2,2,2186000
Brown,84,94,4,0,1901000
Labadie,73,99,2,1,1132000
Fay,79,78,2,-2,1375000
Goldner,96,97,3,4,1481000
Conn,85,94,-3,0,1703000
Herzog,73,89,4,3,1794000
Wolff,84,98,-1,1,1924000
Sipes,96,74,4,1,1146000
Stracke,81,77,0,-3,2054000
Kris,97,83,4,1,1413000
Doyle,81,96,3,-1,1207000
Kub,91,74,1,4,1418000
Hessel,76,70,-2,2,1983000
Rempel,93,85,-1,1,1868000
Rau,78,70,2,1,1508000
Corwin,75,91,0,-3,1170000
Rau,82,98,-1,4,2012000
Lockman,77,70,-1,-1,1119000
Lind,74,78,-3,0,1828000
Okuneva,78,70,-3,3,1165000
Kiehn,72,91,1,-3,2013000
Smith,75,82,0,1,1552000
Ward,80,90,0,4,1564000
Mayert,74,83,2,3,1598000
Welch,77,90,2,4,1430000
Romaguera,75,93,3,-2,1779000
Kemmer,86,72,4,4,1873000
Weber,97,80,-3,0,1475000
Fahey,83,85,4,1,2016000
Brakus,87,90,-2,4,1431000
Ward,75,84,3,-2,1874000
Wintheiser,85,99,0,-3,1905000
Braun,85,97,-1,0,2112000
Bartoletti,90,72,-3,0,1661000
Bechtelar,72,77,2,2,1102000
Fahey,75,85,-2,0,2030000
Ziemann,70,72,0,1,1620000
Tromp,93,94,1,4,1483000
Roberts,96,82,4,-2,1701000
Botsford,96,86,1,0,1202000
Corwin,71,97,-1,1,1504000
Strosin,70,95,-3,2,1544000
Marquardt,73,76,4,4,1653000
Reynolds,82,86,-2,2,1442000
Lakin,73,87,0,1,2186000
Kohler,78,92,0,0,1259000
Beer,90,96,-1,3,1631000
Tillman,89,90,-3,0,1721000
Mante,96,82,-3,0,1138000
Konopelski,71,97,4,-2,2031000
Watsica,81,96,-3,2,2004000
Padberg,92,89,4,0,1136000
Zieme,74,89,2,-3,2111000
Balistreri,88,77,4,-2,1385000
Sporer,85,80,1,0,1906000
Schowalter,84,98,-1,3,2086000
Friesen,82,92,2,-2,1871000
Reichert,94,81,-2,-2,1239000
Bednar,97,79,0,4,2110000
Ruecker,98,83,4,3,1227000
Jones,82,90,-1,0,2133000
Swaniawski,96,76,4,-2,2142000
Wuckert,84,85,0,0,1881000
Rolfson,82,95,1,4,1597000
Pagac,93,81,-3,-3,1335000
Tromp,96,78,1,-1,1584000
Lubowitz,95,73,1,-1,1201000
D'Amore,74,88,0,3,1993000
Langworth,72,95,-2,-1,2124000
Kutch,94,96,-2,0,1924000
Wolff,98,79,-1,-1,1603000
Boyer,70,94,0,2,1819000
Gutmann,72,92,-2,3,2008000
Bechtelar,76,98,1,1,2059000
Cormier,98,88,-1,1,1640000
Morissette,86,97,-2,-2,1398000
Marquardt,77,75,0,0,1949000
Leffler,86,94,-1,-3,1648000
Kerluke,80,88,3,-3,1613000
Green,83,82,1,3,1702000
Homenick,80,92,-3,3,1310000
Nicolas,96,92,0,-1,1266000
McLaughlin,77,96,0,1,1820000
Hettinger,90,86,1,4,2194000
D'Amore,85,93,0,2,1242000
Fritsch,93,70,1,-3,1846000
Goldner,78,99,-1,-1,2130000
Gleason,83,80,1,-3,1994000
Denesik,80,91,1,-2,1608000
Prohaska,72,71,2,4,1949000
Johnston,84,88,2,0,1505000
Schumm,83,70,2,2,2047000
Osinski,77,78,-2,0,2157000
Harber,80,73,-3,1,2026000
Breitenberg,73,77,2,-1,1727000
O'Connell,85,81,-1,-3,1866000
Roberts,89,79,2,1,1132000
Russel,71,71,-3,3,1983000
Frami,94,74,3,3,1942000
Mraz,90,89,4,1,1533000
Wolff,77,76,-2,-2,1979000
Beatty,73,75,0,2,1371000
Kertzmann,75,82,4,3,1311000
Cassin,71,74,-3,-1,1360000
Mitchell,87,81,1,-1,1975000
Becker,99,99,2,2,1353000
Jacobs,74,89,-2,2,1940000
Schroeder,99,86,-3,-1,1220000
Ernser,75,82,-2,-2,1100000
Moore,91,88,-2,0,1514000
Johnson,92,81,-1,4,1713000
Erdman,93,94,0,1,1858000
Doyle,93,96,0,4,1417000
Turcotte,87,88,3,2,1519000
Friesen,74,95,1,2,1311000
Haley,75,93,1,3,1286000
Bailey,75,78,-3,4,1886000
Johnson,90,97,4,4,1444000
Gorczany,96,88,-3,-1,1676000
Beier,72,95,1,-1,2125000
Predovic,86,84,3,-3,1346000
Rice,98,99,3,3,1168000
Legros,99,90,2,1,1471000
Mraz,82,75,1,-3,2151000
Luettgen,99,94,2,4,1607000
Marvin,98,84,3,0,1150000
Anderson,92,92,-2,4,1191000
Carroll,95,74,0,1,1464000
Senger,96,86,-3,3,2183000
Weissnat,72,80,1,-2,1401000
Barrows,94,82,-1,3,1977000
Kassulke,83,74,1,-2,1600000
Bins,84,74,-2,0,1952000
Muller,88,82,-1,0,1114000
Hintz,72,94,-2,2,1433000
Leuschke,83,74,-1,2,1731000
Tillman,72,79,-3,-1,1757000
Gibson,89,94,2,4,1399000
Schmeler,76,77,1,1,1261000
Orn,83,87,2,1,2111000
Feil,92,82,-3,-2,1219000
Bradtke,85,91,4,-2,1306000
Auer,70,78,4,4,1953000
Hermann,81,76,4,3,1259000
Skiles,83,89,0,2,1897000
Gleason,74,74,1,4,2088000
Stanton,87,89,4,1,1474000
Oberbrunner,88,77,0,-1,1757000
Bruen,74,92,0,0,1590000
Terry,86,79,-2,-3,1466000
Gutmann,96,85,3,3,1736000
Dach,83,98,1,3,1190000
Conroy,73,75,3,3,1120000
Lockman,71,73,-1,1,2193000
Rath,77,95,-1,3,1187000
Gleason,80,75,-3,2,1730000
Emmerich,91,97,2,1,1442000
Wilderman,98,88,-3,0,1705000
Rodriguez,96,95,-1,0,1597000
Paucek,97,97,-2,0,1814000
Powlowski,98,76,3,-1,2052000
Rosenbaum,95,99,2,-2,1190000
Goodwin,79,83,-1,1,1356000
Donnelly,79,71,-3,-3,2169000
Wintheiser,99,86,2,3,1595000
Romaguera,98,96,1,4,1558000
Wilderman,99,74,1,4,1945000
Brakus,72,89,-1,0,2166000
Ziemann,83,90,-3,-3,2126000
Romaguera,89,99,3,3,1237000
Friesen,84,92,0,3,1220000
Sanford,76,99,-1,-2,1358000
Marks,83,86,4,-3,1537000
Koepp,93,92,3,-1,1240000
Orn,77,96,3,-2,1219000
Erdman,91,72,1,1,1248000
Yundt,74,94,1,-3,1799000
Denesik,95,93,-1,-1,1910000
Weber,89,72,-2,0,1243000
Littel,74,73,2,1,2029000
Feeney,88,98,-1,3,1222000
Abshire,72,97,3,-1,2185000
Cormier,77,77,1,-1,1202000
Cruickshank,81,87,1,2,1243000
Muller,82,71,3,-2,1141000
Harris,74,85,1,2,1307000
Thiel,82,81,-1,2,1389000
Conroy,75,88,1,0,1340000
Auer,99,74,-2,0,1317000
Hilpert,93,77,1,0,1832000
Kunde,96,75,2,-1,1582000
Satterfield,86,76,4,-1,1227000
Shields,96,80,3,-2,1656000
Doyle,78,99,-3,0,1315000
Dicki,99,82,-3,1,1477000
Grady,94,83,-3,-1,1400000
Brakus,75,83,3,-1,2135000
Glover,88,91,1,-3,1642000
Reilly,87,86,3,-2,1425000
Mohr,81,92,-1,-1,2082000
Nolan,95,77,3,2,1821000
Roob,77,88,0,-2,1861000
Balistreri,70,80,2,-2,2197000
Beer,89,82,-1,-3,1876000
Zemlak,84,95,-1,3,1397000
Nitzsche,82,95,2,-1,1442000
Runolfsdottir,73,73,0,4,1811000
Hayes,86,76,-2,0,1789000
Fadel,79,83,3,2,2117000
Johnston,86,72,3,2,1816000
Hand,89,93,-3,-3,1516000
Dibbert,91,95,2,-3,1296000
Homenick,79,95,2,-3,1646000
Ullrich,76,85,4,0,1566000
Kautzer,85,84,-2,-1,1379000
Bergnaum,91,88,1,-1,1805000
O'Kon,96,78,2,3,1284000
Green,86,77,-2,1,1458000
Roob,81,86,-1,4,1669000
Senger,90,74,2,-2,2186000
Osinski,82,80,1,2,1695000
Marquardt,83,72,3,-3,1217000
Watsica,96,94,2,0,2071000
Swaniawski,98,98,4,-2,1104000
Denesik,74,98,0,1,1460000
Muller,96,91,4,-3,2121000
Lueilwitz,89,71,1,-3,1941000
Sauer,72,95,-3,-3,1858000
Feeney,70,77,1,2,1309000
Lindgren,98,79,3,1,1319000
Christiansen,77,92,-1,3,1496000
Medhurst,97,96,3,-2,1774000
Leffler,77,78,0,2,1617000
O'Keefe,71,84,-1,-3,1407000
Harris,76,96,-3,2,1417000
Monahan,83,76,0,1,2160000
Corwin,99,92,1,-1,1863000
Goldner,92,93,-3,-2,1634000
Predovic,93,74,0,4,1965000
Ortiz,98,98,4,0,2150000
Lakin,81,81,2,1,1725000
Boyer,89,72,1,-1,1107000
