NAME,TRANSITSCORE,WALKSCORE,VALUEINCREASEPAST,VALUEINCREASEFUTURE,MEDIANVALUE
O'Kon,94,99,-3,1,2095000
Rogahn,73,80,0,1,1654000
Franecki,93,82,3,-2,1830000
Braun,94,86,-3,0,2106000
Kulas,75,74,1,2,1844000
Kohler,75,73,-1,-2,2023000
Okuneva,81,78,-3,2,1317000
Crooks,74,94,2,0,1905000
Pfeffer,90,76,-1,3,2141000
Murazik,88,84,-3,-2,1310000
Lesch,80,88,4,-2,1572000
Mann,72,74,2,4,1799000
Bahringer,73,82,-1,4,1567000
McLaughlin,70,85,-1,4,1184000
Brown,84,71,2,1,1668000
Wisozk,83,77,3,-2,1798000
Romaguera,97,80,4,3,1120000
Schmeler,74,82,0,3,1974000
Tillman,97,80,-2,4,1335000
Spinka,70,75,4,-3,1759000
Rowe,97,86,-2,0,1102000
Lebsack,80,96,4,-1,2190000
Sporer,87,94,2,0,1855000
Bogan,82,86,1,1,1941000
Olson,76,89,-1,-2,1537000
Hilpert,73,82,-1,-2,1458000
Kuhic,80,85,2,-3,2188000
Toy,93,97,0,1,1412000
Bauch,99,73,3,-2,2166000
Murray,86,91,1,3,1905000
Sipes,82,75,3,3,1211000
Flatley,83,99,-3,-3,1816000
Rau,83,93,-1,1,1910000
Gislason,82,99,0,1,1482000
Bartoletti,87,81,-1,3,1391000
Wilkinson,92,83,-3,-1,1440000
Bauch,82,99,1,-1,2040000
Jacobi,71,97,1,1,1135000
Medhurst,86,75,-3,2,1957000
King,82,73,-1,-1,1215000
Wuckert,81,94,-3,4,1728000
Nolan,71,91,-2,-3,1334000
Pollich,88,84,1,1,1224000
Upton,78,78,3,-1,1706000
Hirthe,92,77,3,4,1159000
Ziemann,76,74,4,-1,1317000
D'Amore,90,90,2,-2,1879000
Gorczany,95,89,-2,3,1687000
Crooks,82,83,-3,1,1815000
Abernathy,87,81,3,1,1328000
Howell,79,85,2,1,2158000
Leffler,89,95,0,-2,2005000
Blick,77,93,0,-1,2012000
Hoeger,91,75,-3,3,1620000
Williamson,81,77,-2,0,1174000
Harris,71,72,-3,2,1649000
Monahan,77,82,4,-2,1361000
McLaughlin,91,89,-1,4,1160000
Howell,82,84,4,3,1156000
Legros,89,70,-3,-1,1157000
Daugherty,98,96,0,-1,2061000
Gleichner,88,75,-2,0,1857000
Dach,82,98,2,1,1136000
Dooley,76,84,-3,2,2169000
Keeling,95,87,4,-2,1633000
Lemke,86,88,0,0,1872000
Gleason,90,87,0,-3,1216000
Corkery,82,71,-3,-1,1473000
Wiza,70,72,2,1,2098000
Gaylord,78,91,-2,1,2038000
Hand,94,81,4,-2,1256000
Stark,80,92,0,-1,1180000
Abernathy,94,98,0,3,1173000
Prohaska,86,71,2,-1,2030000
Zemlak,95,99,4,3,1875000
Orn,84,92,-2,-1,1738000
Marvin,91,87,1,-2,1408000
Gottlieb,75,78,-1,0,1181000
Toy,95,88,3,-1,1986000
Cole,87,85,1,-2,1751000
Bahringer,91,77,-2,3,1588000
Greenfelder,70,71,0,1,1987000
Hegmann,77,86,-2,-2,1871000
Beahan,74,92,-2,3,1402000
McCullough,91,88,-2,0,1359000
Romaguera,93,81,1,0,1806000
McCullough,73,75,-1,4,1161000
Prosacco,83,90,2,-3,1775000
Bruen,88,96,2,4,2186000
O'Connell,81,86,2,-3,1929000
Bergstrom,77,96,4,2,1568000
Baumbach,73,82,-3,0,1613000
Miller,99,74,3,2,1444000
Shields,71,96,2,-3,1700000
Sporer,74,76,-3,-2,1213000
Kunde,84,78,0,-3,1509000
Greenholt,81,92,0,-1,1902000
Jones,98,85,-3,4,1388000
Lehner,73,72,4,-1,1963000
Schuppe,91,99,-2,-1,1456000
Wintheiser,78,92,3,0,1526000
Goyette,79,95,-3,-1,1925000
Jenkins,91,76,-2,0,1720000
Koss,81,78,0,-3,1355000
Hand,77,89,-3,-1,1987000
Macejkovic,75,82,1,-3,2108000
Towne,87,76,3,3,2106000
Kirlin,96,77,2,-2,1414000
Johnston,89,88,-2,-1,1471000
Muller,84,86,-1,0,2172000
Bernier,74,85,-1,-2,1784000
Gulgowski,99,93,4,1,2055000
Bergnaum,98,76,2,-1,2151000
Swaniawski,92,93,-1,1,2001000
Welch,80,82,2,3,1264000
Leffler,89,90,-1,3,1584000
Kuhn,78,80,2,0,1228000
Boyle,82,86,3,4,1337000
Purdy,95,91,3,-2,1870000
Greenholt,85,90,4,4,1621000
Parisian,85,98,-1,1,1664000
Pouros,89,98,0,0,1358000
White,78,93,1,-1,1652000
Schultz,99,83,1,0,1756000
Dibbert,95,81,2,2,1979000
Mayert,76,95,1,-1,1976000
Medhurst,84,92,0,4,1529000
Lebsack,79,90,-3,-1,1606000
Wiegand,78,98,-1,-3,1866000
Moore,95,77,3,1,1688000
Cormier,80,86,4,-3,1587000
Kulas,83,82,0,1,2136000
Hahn,78,80,3,1,2069000
Senger,92,83,-2,-2,1565000
Rolfson,72,72,-2,3,1283000
Collier,86,89,-1,0,1573000
Gorczany,97,98,0,4,1487000
Marquardt,97,83,3,2,2153000
Weimann,77,81,3,2,1174000
Abshire,88,95,-1,1,1159000
Medhurst,92,76,2,0,2173000
Simonis,98,99,4,3,1268000
Hartmann,92,81,2,-1,1125000
Orn,75,95,3,2,1911000
Bartoletti,71,99,2,-1,2064000
O'Kon,83,95,4,-3,1432000
Lesch,81,97,2,-3,1628000
Kiehn,91,79,-2,-3,1996000
Kiehn,85,71,-2,2,1509000
Johns,85,83,-1,0,1615000
Hagenes,93,83,2,2,1926000
Botsford,79,94,-3,2,1780000
Reichert,87,94,-2,4,1370000
Wisozk,75,83,-2,2,1636000
Vandervort,99,90,1,0,1409000
Langosh,75,98,4,0,1383000
Pfeffer,75,99,-1,1,1483000
Leffler,91,89,4,0,1580000
Hoeger,89,91,-2,0,1342000
Friesen,90,77,2,-1,1974000
Upton,97,84,2,-1,1272000
Williamson,87,93,-2,-2,1498000
Wilderman,80,87,0,-2,1260000
Erdman,72,90,2,0,1107000
Harvey,86,73,-3,-1,1975000
Olson,87,73,-2,1,1879000
Schaefer,76,77,3,2,1639000
Vandervort,74,78,2,3,1886000
Miller,86,72,-3,2,2186000
Thiel,99,88,2,-2,1359000
Thompson,74,74,2,4,1594000
Koepp,90,72,-1,1,1586000
Howell,79,90,4,1,1344000
Murray,90,94,-3,4,2063000
Ziemann,86,77,4,4,2139000
Predovic,98,92,1,0,1288000
Heathcote,79,81,2,-1,1828000
Grimes,82,88,2,-2,1546000
Price,70,89,3,-1,1532000
Bahringer,74,82,1,-1,1771000
Halvorson,91,84,1,1,1137000
Huels,87,85,2,-2,2046000
Denesik,98,75,-1,1,1764000
Green,75,80,3,2,1294000
Kulas,83,72,0,3,1759000
Lakin,79,90,-1,-3,1452000
Pollich,76,73,0,-2,2058000
Effertz,71,78,2,-1,1945000
Johns,89,92,3,-2,1382000
Stoltenberg,88,86,-2,4,2088000
Rolfson,82,98,-2,-3,1748000
Nitzsche,73,96,4,-3,1964000
Hodkiewicz,77,89,0,0,1969000
Connelly,89,96,3,-1,1688000
Bergstrom,74,81,3,-3,1503000
Williamson,77,73,-1,2,1612000
Huel,80,98,-1,-1,1609000
White,86,94,3,1,1603000
Haley,78,96,4,-1,1985000
Miller,72,93,-1,4,1543000
Koelpin,77,76,3,-1,2062000
Oberbrunner,95,84,-3,-1,1569000
Gibson,79,72,4,4,1166000
Rodriguez,94,92,1,-3,1410000
Hilll,76,91,3,4,1349000
Champlin,79,80,2,0,1354000
Mayert,80,96,1,2,1586000
Fay,85,71,4,4,1811000
Hane,76,70,-3,-3,1765000
Mueller,88,81,2,2,2173000
Monahan,81,88,1,-2,1751000
Rowe,95,82,-3,1,2027000
Dickinson,77,73,1,-2,2180000
Koelpin,99,97,-2,-2,1157000
Daniel,83,96,0,3,1611000
Hettinger,95,81,-2,-3,1348000
Klein,71,92,3,4,2194000
Feeney,82,88,0,1,1268000
Murphy,79,98,1,-1,1111000
Wintheiser,94,98,2,0,1946000
Becker,70,78,-2,4,1868000
Heathcote,80,95,-3,-3,1509000
Botsford,93,70,4,-1,1253000
Jerde,73,81,-2,-2,2146000
Hegmann,70,83,-2,2,1875000
Ondricka,91,73,4,0,1971000
Hickle,87,95,-3,4,1453000
Witting,76,96,-1,-3,1551000
Nikolaus,82,78,-3,4,1245000
Lemke,84,89,1,-1,1991000
Baumbach,84,87,2,-2,1299000
Waelchi,72,96,1,-2,1616000
Ruecker,84,82,3,2,1588000
Herzog,78,81,1,-3,1370000
Simonis,95,99,-1,3,1143000
Fay,89,88,-3,3,2026000
Daugherty,95,98,3,-1,1704000
Moen,78,86,4,-1,1626000
Littel,76,92,4,1,1142000
Tremblay,84,93,4,3,1660000
Mohr,99,73,-2,-2,1129000
Gulgowski,95,89,0,2,2000000
McCullough,90,79,0,-3,2064000
Carroll,79,89,4,3,1168000
Waelchi,74,71,1,-2,2081000
Ward,74,99,0,-3,1958000
Hayes,72,89,2,2,1852000
Dach,85,90,0,-3,1622000
Bailey,99,90,-3,-3,1720000
Padberg,83,72,2,2,1468000
Jacobs,71,87,-1,2,2193000
Wuckert,91,87,3,1,1755000
Ruecker,92,75,-3,3,1129000
Mayert,77,90,-2,2,1563000
Becker,86,87,-2,-3,2167000
Watsica,72,73,2,1,1484000
Grimes,83,78,3,-2,1797000
Walsh,91,72,4,-1,1629000
Bernhard,89,83,-3,3,1177000
Hintz,92,72,1,0,1875000
Beer,89,82,3,1,1681000
Barrows,92,96,4,1,1149000
Prohaska,71,86,-3,0,1232000
Reichert,97,91,0,0,1749000
Denesik,80,96,-2,-1,1880000
Monahan,91,79,3,2,1275000
Hackett,70,80,4,4,1810000
Ratke,89,93,2,1,1455000
Witting,98,96,1,-1,1343000
Hickle,99,72,3,0,1614000
Corkery,71,91,-3,1,1176000
Dooley,82,95,-1,-1,2002000
Kris,79,76,-3,-2,1872000
Hauck,72,70,4,4,1531000
Barrows,76,98,-3,-1,1937000
Dietrich,72,89,4,2,2117000
Quigley,92,86,-2,-2,1560000
Cummings,88,83,1,-3,2165000
Bailey,79,71,1,-1,1328000
Bauch,82,89,-3,-1,1442000
Pfannerstill,86,94,0,1,1472000
Walker,94,72,0,2,2029000
Carter,95,78,3,-1,1228000
Koch,90,71,-2,2,1803000
Hansen,84,90,-1,-2,1513000
Goodwin,83,75,1,2,1623000
Herman,95,78,-2,4,1800000
Heller,73,85,4,2,1985000
Nitzsche,78,80,-1,-1,1906000
Murphy,96,93,-1,2,1590000
Bins,70,82,4,3,2154000
Howell,83,79,3,4,1947000
Little,93,99,-1,-1,1828000
Erdman,83,89,-2,0,1412000
Terry,96,88,0,4,1881000
Gottlieb,94,84,4,2,1337000
Walsh,74,98,-2,3,1193000
Ferry,81,90,-2,4,1323000
O'Hara,80,93,-1,4,1158000
Dibbert,87,98,3,1,1203000
Ward,97,81,0,2,1217000
Hagenes,89,79,-1,-3,1567000
Mohr,73,91,3,2,1892000
Powlowski,87,75,4,2,1153000
Willms,92,90,0,2,1776000
Walker,74,96,3,0,1949000
Fadel,88,70,2,-1,1540000
Bogisich,73,80,4,0,1377000
Bergstrom,99,70,-1,2,1842000
Connelly,97,70,-3,0,1362000
Davis,79,70,1,4,1982000
Bosco,70,89,2,-1,1593000
Thompson,72,91,0,4,1249000
Cassin,91,80,-2,2,1271000
Jerde,92,78,0,-1,1727000
Spencer,88,86,-2,1,2182000
Hayes,81,85,4,3,1425000
Weimann,88,80,-3,2,2035000
Beier,90,83,3,2,1953000
Schowalter,77,79,-1,0,1107000
Koelpin,96,77,1,3,1924000
Toy,82,74,2,-2,1859000
Aufderhar,98,92,1,0,1722000
Block,78,97,-2,4,1982000
Roob,78,96,1,2,1235000
Tremblay,70,90,-2,-1,2009000
Krajcik,71,99,0,-1,1433000
Jacobson,89,95,4,1,1721000
Bergstrom,71,91,-3,3,1156000
Schowalter,77,95,2,-2,1119000
Weimann,72,82,2,4,1450000
Reinger,74,76,1,-1,2000000
Rutherford,83,79,0,-1,1583000
Stroman,91,73,3,1,2028000
Heidenreich,79,70,-2,0,1660000
Gislason,96,84,1,0,1562000
Rath,71,92,-3,-3,1652000
Boyer,83,87,-1,-3,1280000
Greenholt,72,87,1,0,1299000
Hahn,81,86,0,1,1209000
Rice,84,77,4,2,1722000
Pouros,79,71,-3,3,1320000
Kerluke,80,94,-3,3,1221000
VonRueden,73,88,0,3,2184000
Block,98,86,-2,-2,1898000
Hand,81,74,0,1,1349000
Jacobs,72,88,1,-2,1487000
Shanahan,73,99,-3,3,1839000
Kshlerin,90,86,-3,4,1280000
Abbott,83,87,2,0,2008000
Feeney,97,74,4,-1,1798000
Okuneva,88,92,0,3,2195000
Reilly,77,82,-2,-1,1615000
Heaney,96,81,1,-1,1304000
Kris,70,74,-3,3,2045000
Terry,92,77,2,4,2125000
Nienow,98,97,-3,0,1908000
Runolfsson,76,93,3,-3,1546000
Crona,81,91,4,4,1600000
Strosin,89,94,4,-3,2107000
Smith,88,80,-2,-2,2081000
Lemke,81,88,-1,3,1710000
Frami,85,76,-1,3,2008000
Roob,82,71,-2,-1,1548000
Reichel,70,89,-2,-2,1345000
Bernhard,89,97,-1,2,2170000
Ankunding,90,99,-2,3,1248000
Kunze,74,98,0,-1,1682000
Kutch,99,99,4,-3,2031000
Heidenreich,72,92,2,-1,1834000
Weissnat,75,88,1,4,2060000
Altenwerth,81,79,4,-3,1317000
Mosciski,74,82,-3,2,1312000
Dickinson,75,73,2,-1,1564000
Stroman,93,94,1,-1,2190000
Brown,75,74,1,2,1289000
Homenick,97,89,0,1,1153000
Greenholt,97,83,2,-3,1626000
Parisian,87,81,-1,2,1455000
Yundt,71,89,1,4,1696000
Hyatt,95,94,2,2,1834000
Quigley,85,82,-3,0,1345000
Wyman,77,86,4,4,1819000
Brown,78,98,1,1,1912000
Grant,88,71,4,0,1572000
Williamson,87,97,-3,4,2057000
Grant,77,78,4,3,1687000
Ernser,74,84,1,3,2005000
Schoen,73,91,-1,3,1320000
Hartmann,95,94,0,1,1451000
Halvorson,89,94,2,1,1452000
Jacobi,73,90,-3,-1,1830000
Mann,89,75,3,-2,1330000
VonRueden,89,91,3,-2,1538000
Doyle,98,80,-2,4,1856000
Flatley,93,96,4,4,1196000
Hansen,74,76,1,-3,1389000
Hand,79,85,1,0,2087000
Schulist,75,92,-3,-1,1601000
Bahringer,85,99,-1,-2,1900000
Wehner,96,70,-3,0,1543000
Maggio,97,93,2,4,1257000
Lockman,97,96,1,-3,1995000
Stiedemann,78,90,1,-3,1493000
Mante,80,75,-2,3,1965000
Morissette,91,71,0,0,1538000
Abernathy,94,91,4,-2,1180000
Green,73,94,-1,-1,1992000
Littel,90,80,-1,-1,1247000
Koelpin,70,74,4,3,1479000
Smith,78,77,4,2,1685000
Gusikowski,78,89,2,3,1236000
Lesch,70,76,-2,3,2022000
White,85,79,-1,1,1983000
Breitenberg,72,77,2,-2,2124000
Hodkiewicz,73,83,1,0,1822000
Gleason,75,75,4,-1,1864000
Stiedemann,91,98,3,0,1930000
Durgan,86,93,0,0,1777000
Quitzon,73,70,-1,-1,2020000
Hoeger,71,99,-2,-3,1585000
Rolfson,77,85,3,2,1358000
Hettinger,84,83,-2,0,1751000
Pouros,70,70,0,1,1841000
Howe,97,78,4,0,2155000
Rowe,95,89,1,1,1326000
Hintz,96,86,2,-1,1344000
Grady,78,80,1,3,1353000
Pollich,90,71,4,3,2097000
Hintz,81,74,-1,0,1273000
Konopelski,89,81,1,0,1548000
Hand,71,96,2,-1,2167000
Gleason,71,70,0,2,2170000
Kuvalis,86,76,1,3,1679000
Beier,94,70,-3,3,1206000
Goldner,91,81,-3,3,2019000
Gibson,70,90,-1,1,1617000
Tremblay,96,91,-2,0,1746000
Ortiz,88,99,-1,3,1379000
Dach,72,75,2,1,1506000
Hermann,73,90,1,-2,1164000
Cassin,79,98,4,2,2067000
McDermott,70,80,1,2,1809000
Cummings,96,99,4,3,1656000
Graham,79,76,0,3,1233000
Goldner,94,71,1,-3,1417000
Krajcik,89,73,2,2,1697000
Kihn,87,80,-2,-3,2126000
Kshlerin,79,98,1,4,1158000
VonRueden,72,76,-3,4,1881000
Roob,75,78,1,1,1285000
Jones,80,94,2,3,1819000
Kuhn,93,82,-3,1,1572000
Tremblay,92,86,2,-3,1733000
Russel,84,76,-3,-1,1247000
Boyer,87,73,1,-3,1108000
Walsh,99,70,0,-3,1283000
Quitzon,89,79,-3,-3,1937000
Reilly,77,91,0,0,1506000
Torphy,92,83,4,-1,1440000
Koelpin,79,78,2,-3,1968000
Lehner,82,89,-3,2,1247000
Eichmann,83,94,1,2,1984000
Shields,88,76,-1,-1,1959000
Keebler,96,90,-1,-3,2190000
Price,78,77,1,-3,2162000
Wolff,73,79,-1,0,2174000
Brekke,99,72,4,1,1372000
Rolfson,71,98,4,2,1433000
Kuhn,84,82,1,-3,1573000
Goldner,71,83,2,1,1935000
Bechtelar,87,94,-3,4,2032000
Kunde,80,76,0,3,1936000
Kunze,72,99,0,-3,2127000
O'Reilly,79,72,3,4,2062000
Marks,74,97,3,-1,1369000
Labadie,93,71,2,2,1243000
Hudson,88,87,3,1,2181000
Nader,89,81,-3,2,2176000
Dach,78,85,3,1,1564000
Fisher,92,76,-3,4,1607000
Block,83,96,-3,0,1863000
McLaughlin,91,97,2,1,1178000
Breitenberg,82,77,3,2,1942000
Schultz,71,99,0,1,1133000
Crist,82,71,4,3,2074000
Lockman,83,71,1,2,1829000
Dietrich,91,80,1,-3,1846000
Stracke,92,74,0,-2,1640000
Pollich,80,81,4,2,1322000
White,94,78,2,-3,1250000
Kunze,78,82,-2,4,2031000
Block,83,86,4,3,1142000
Blanda,95,95,1,-3,1525000
Williamson,98,92,-1,0,2106000
Yost,93,79,0,1,1485000
Stokes,73,93,1,3,1673000
Zemlak,75,80,3,4,1878000
Kessler,90,79,1,-3,2104000
Abshire,96,90,4,1,1572000
Murphy,88,79,-3,4,1260000
Wyman,80,87,-2,0,1893000
Hayes,70,88,4,-3,1360000
Kunze,96,95,4,2,1337000
Ondricka,98,79,3,2,1653000
Ryan,80,91,1,4,1462000
O'Conner,81,70,4,3,1827000
Howell,74,73,0,2,1623000
Wiegand,97,79,0,-2,2018000
Grant,87,91,-2,2,1682000
O'Kon,96,92,1,-2,1374000
Beier,82,74,0,-3,1955000
Paucek,80,89,-1,-2,1971000
Thompson,93,95,0,4,1165000
Bechtelar,79,71,3,-2,1678000
Walker,72,95,3,-3,1122000
Wiegand,80,81,-2,4,1414000
Koepp,87,78,-3,0,1251000
Senger,76,94,1,3,1785000
Hudson,86,94,-3,3,2175000
Marquardt,77,72,0,1,2154000
Gaylord,80,72,-3,2,1166000
Walter,78,76,-1,3,1311000
Schultz,82,89,-3,3,1965000
Larkin,85,95,-1,-3,1858000
Walsh,93,76,1,-2,2013000
Homenick,88,84,-3,3,1401000
Wilderman,72,86,4,0,1338000
Wehner,83,96,4,2,1646000
Mohr,87,77,-2,4,1297000
Prosacco,98,88,-1,4,1636000
Hahn,82,89,1,-1,2057000
Klocko,84,89,0,-1,1580000
Jones,85,95,4,3,1930000
Koepp,84,99,1,2,1110000
Brown,95,70,0,3,1493000
Lebsack,80,91,0,3,1764000
Greenholt,71,82,0,-3,1268000
Hagenes,80,82,4,2,1619000
Welch,81,79,0,0,2176000
Tromp,96,72,1,3,1391000
Gutkowski,84,75,4,-2,1743000
Lemke,82,92,-1,-2,2162000
Dooley,78,84,-3,4,1579000
Rodriguez,79,89,2,2,1813000
Greenfelder,96,99,1,4,2180000
Block,88,90,0,3,1692000
Pfannerstill,72,74,2,-2,2068000
Effertz,71,99,1,2,1915000
Klocko,81,70,-1,1,1137000
Brakus,70,92,4,3,1189000
Harvey,80,97,-2,-1,1868000
Cummings,94,88,0,-2,2025000
Okuneva,96,99,-1,0,1799000
Mueller,90,78,4,-3,1751000
Robel,88,99,-3,-2,1135000
Pfannerstill,93,73,1,-2,2158000
Crist,99,73,-2,0,2139000
Leuschke,75,85,1,2,1697000
Wilkinson,78,95,3,4,1496000
Kuhlman,76,81,0,1,2088000
Bernhard,97,94,1,4,1865000
Gorczany,97,74,0,0,1605000
VonRueden,75,85,3,-1,2068000
Bashirian,89,92,1,-3,1534000
Howe,73,75,4,4,1529000
Wolff,99,79,1,-1,2175000
Carroll,80,79,4,-2,1537000
Shields,83,78,0,-3,1255000
Kerluke,76,72,4,-2,2182000
Schultz,95,92,-2,4,2103000
Tillman,73,72,2,3,1714000
Cummerata,73,82,0,0,1457000
Schiller,84,85,1,1,1940000
Torphy,92,87,2,1,1718000
MacGyver,71,85,-1,2,1818000
Ziemann,79,71,-3,2,1810000
Donnelly,94,95,3,-1,1471000
Weimann,87,78,2,2,1287000
Murazik,82,86,-2,2,1288000
Carroll,77,94,3,-1,1617000
Lynch,75,77,-2,4,1774000
Little,91,99,1,-2,2085000
Bashirian,99,86,4,4,2001000
Wilkinson,93,96,-3,-3,1279000
Hyatt,74,87,-3,1,1691000
Yost,90,75,2,4,1329000
Baumbach,88,79,-2,4,1989000
Herman,77,87,3,-1,1361000
Dicki,80,84,-1,-1,2150000
Haley,92,89,-3,0,1626000
Wolff,95,85,4,2,1570000
Jaskolski,85,88,1,4,1912000
Streich,92,99,1,-3,1659000
Jacobson,94,99,3,4,1460000
Wintheiser,92,87,-1,-3,1452000
Hermiston,70,81,0,4,1976000
Barton,87,96,0,-1,1309000
Casper,76,80,-2,4,1573000
Kessler,70,81,4,-2,1918000
Watsica,91,96,-3,3,1162000
Gerhold,76,79,-2,-1,1337000
Hansen,93,83,-3,2,1917000
Rogahn,97,88,4,4,1813000
Gutmann,72,95,-2,-1,1296000
Boyle,90,98,-1,1,1731000
Koss,85,80,-2,1,1319000
Reilly,81,89,-3,0,1487000
Cronin,73,95,0,1,1253000
Kassulke,98,71,-2,-1,1903000
Jones,91,96,3,1,2084000
O'Reilly,75,93,1,-3,1312000
McDermott,87,76,-2,4,1438000
Swift,97,99,3,3,1163000
Zulauf,72,77,-2,-2,1215000
Graham,85,78,-1,2,2161000
Ziemann,86,84,1,0,1235000
Grady,93,96,1,2,2137000
Williamson,83,91,2,0,1389000
Lockman,94,72,2,4,1357000
Hudson,71,90,2,4,1314000
Beier,90,83,-3,0,2161000
Cruickshank,70,88,1,0,1273000
Schiller,75,99,-2,-1,1274000
Terry,83,71,2,-2,1529000
Rice,70,94,0,1,1317000
Lindgren,88,70,1,3,1360000
Torphy,86,73,0,0,1467000
Jacobson,95,90,2,4,1819000
Bayer,76,71,-2,1,2116000
Gutkowski,94,98,4,0,2018000
O'Reilly,81,70,4,-2,1445000
Zboncak,81,91,1,-2,1981000
Kemmer,77,86,2,1,2103000
Hauck,74,83,2,4,1256000
Kuphal,99,92,-3,1,1941000
Koepp,89,73,-1,2,2029000
Jakubowski,99,95,4,3,2072000
Upton,76,90,-3,-1,1312000
Wilkinson,90,76,2,1,1879000
Hackett,76,96,-2,-2,1398000
Lebsack,72,88,2,2,2153000
Weissnat,88,76,3,1,2144000
Kling,91,94,-2,-3,1293000
Wisoky,78,83,3,3,2109000
Hermiston,94,78,1,3,2067000
Christiansen,75,98,1,-1,1284000
Ritchie,80,92,3,4,1332000
Konopelski,79,92,-2,3,1831000
Rempel,87,78,4,1,1168000
Kiehn,76,98,0,0,1731000
Gottlieb,76,97,-3,0,1549000
Huel,78,97,3,-1,1724000
Terry,82,96,3,4,2164000
Quigley,82,73,-3,4,1876000
Kessler,78,87,2,0,1698000
Johnston,92,97,3,3,2008000
Sanford,82,72,1,4,1579000
Grady,76,91,3,1,2151000
Homenick,90,94,1,-3,1852000
Dicki,90,83,3,4,2081000
Hammes,73,87,3,-2,1684000
Bartell,76,90,0,3,1706000
Olson,89,94,-3,-2,1257000
Windler,92,72,4,0,1805000
Feest,76,96,-1,2,1921000
Brekke,78,79,-3,-3,1421000
Collier,76,75,-1,-3,1500000
Wolff,91,75,2,1,1136000
Bruen,71,92,3,-1,2027000
Sanford,82,92,-2,-2,1917000
Herzog,80,72,-1,0,1286000
Abshire,73,85,1,1,1596000
Mraz,82,82,1,-1,1808000
Erdman,79,85,-2,3,1532000
Braun,79,79,0,2,1536000
Cartwright,78,99,4,4,1592000
Barrows,90,89,0,3,1608000
Stark,93,96,-2,0,1389000
Pacocha,90,83,1,-2,2084000
Toy,95,96,0,0,1442000
O'Conner,87,98,1,2,2198000
Buckridge,85,94,-3,1,2155000
Berge,85,93,-1,2,1978000
Cruickshank,93,83,-2,0,1742000
Conroy,86,83,0,1,2137000
O'Reilly,94,75,4,-2,2159000
Deckow,80,89,0,-1,2153000
Torp,80,93,0,1,2020000
Armstrong,71,92,2,0,1993000
Jast,90,97,-1,2,2028000
Emard,93,83,2,3,1921000
Keeling,87,89,3,4,1163000
Nicolas,85,78,-2,1,1507000
Stehr,78,88,1,0,1695000
Bahringer,84,80,1,3,1503000
Homenick,74,77,1,-1,1769000
Cremin,77,99,2,1,1128000
Wintheiser,73,73,-1,0,1786000
Smitham,86,93,-1,2,1594000
Hartmann,94,94,0,-2,2017000
Hyatt,99,83,4,-3,1911000
O'Reilly,83,76,0,4,1927000
Cassin,87,96,4,0,1932000
Welch,97,81,-1,1,1675000
O'Conner,79,94,1,4,2070000
Gutmann,75,89,-2,3,1981000
Walsh,81,78,4,-1,1148000
Will,87,82,2,1,1145000
Streich,90,77,0,0,1157000
Pollich,81,88,-3,-3,1477000
Hyatt,85,77,-2,-2,1804000
Ebert,87,72,4,-1,2066000
Hand,83,91,2,-2,1103000
Hackett,81,78,4,1,1345000
Beahan,83,83,-1,-2,1232000
Wiegand,98,97,-3,-2,1393000
Kub,90,84,1,1,1288000
Hansen,96,74,-1,-2,1543000
Spencer,71,92,-2,3,1173000
Renner,76,85,-1,-2,1353000
Bins,99,90,0,0,1205000
Franecki,71,87,0,0,1669000
Larkin,97,97,4,2,2164000
Schowalter,84,95,4,4,1927000
Yost,79,81,0,-2,1399000
Gerhold,88,82,-3,3,1858000
Gusikowski,80,81,4,1,1234000
Balistreri,77,87,1,0,1901000
O'Keefe,74,74,0,-3,1953000
Hauck,80,70,2,-2,1609000
Hegmann,87,78,-3,2,1956000
Goyette,78,99,0,0,1166000
Kovacek,73,90,-3,-2,1721000
Crist,79,84,-2,-1,2050000
Gorczany,79,79,-1,2,1883000
Paucek,75,71,-1,-1,1910000
Gulgowski,87,73,4,1,1793000
Lubowitz,92,87,-3,3,1182000
Borer,93,85,-2,1,1954000
Gulgowski,86,80,0,0,1318000
Hoppe,96,94,-3,0,1921000
Feeney,91,94,-2,2,1362000
Waters,82,87,3,0,1918000
Schowalter,82,98,-1,3,1164000
Monahan,90,75,-3,1,1183000
Strosin,72,84,-3,-1,1780000
Runte,87,90,4,2,1896000
Hegmann,88,77,-1,-1,1860000
Trantow,94,76,0,1,1940000
Corkery,90,87,-2,0,1351000
Huels,89,86,-3,0,1142000
Johnson,76,96,2,0,1407000
Pollich,77,70,-1,-2,1774000
Bogisich,96,75,0,1,1548000
Tillman,75,70,4,2,1858000
Grant,93,96,1,0,1184000
Hoeger,99,87,-2,-1,1642000
Ryan,89,89,-1,0,1355000
Borer,98,79,-3,3,1622000
Parisian,75,97,4,0,1604000
Ortiz,86,82,-2,3,1284000
Beahan,85,76,1,2,1529000
Wehner,97,83,-3,-2,2124000
Walker,70,91,2,-1,1230000
Herzog,96,85,2,-2,1169000
Wunsch,73,75,-2,-2,1391000
Klocko,77,89,4,2,1237000
Purdy,81,94,1,-2,1827000
Rosenbaum,78,88,4,-3,2055000
Terry,77,70,-2,1,1942000
Brakus,96,75,0,-2,1227000
Simonis,91,78,3,4,1325000
Ebert,71,81,-3,-2,1701000
Kunde,95,75,1,2,1666000
Gaylord,73,86,-2,-1,1988000
