NAME,TRANSITSCORE,WALKSCORE,VALUEINCREASEPAST,VALUEINCREASEFUTURE,MEDIANVALUE
Williamson,94,88,-3,-3,1226000
Schultz,83,80,-3,1,1606000
Conroy,77,90,3,0,1103000
Tillman,90,77,4,1,1333000
Berge,78,75,-2,-3,1603000
Price,80,78,2,2,1544000
Predovic,75,70,1,-1,1611000
Quitzon,71,74,-3,3,1915000
Jast,97,90,3,0,1932000
Mohr,97,80,-3,-2,2011000
Weissnat,70,77,0,3,1625000
Will,84,90,-3,-3,1678000
Larson,73,96,-3,4,1282000
Murray,81,99,1,4,1538000
Kemmer,86,82,-3,3,1698000
Maggio,94,89,-1,-2,1219000
Stamm,71,80,-2,-3,1117000
Cummings,78,73,2,-1,1838000
Marvin,93,85,4,-2,1664000
Steuber,97,79,-3,4,1332000
Wintheiser,91,90,0,3,1598000
Grimes,92,93,1,1,1319000
Tremblay,74,89,-2,0,2188000
Jacobi,97,89,-3,2,2067000
Waters,99,83,-2,-1,1221000
Bode,99,83,3,-2,2135000
Conroy,74,86,1,-2,1227000
Graham,70,81,-3,-2,1341000
Hahn,80,87,1,-3,1980000
Lakin,73,97,4,0,1548000
Hane,72,91,0,-2,2154000
Heathcote,93,77,1,4,1112000
Considine,70,72,3,0,1126000
Labadie,94,71,-1,0,1197000
Hoppe,95,97,-1,1,1903000
Rutherford,89,90,4,3,1174000
Kovacek,73,80,3,-3,1271000
White,72,70,2,-2,1632000
Block,98,96,1,-2,1340000
Greenfelder,89,75,-3,-3,1558000
Hettinger,98,72,1,2,1204000
Bernier,93,77,1,0,1377000
Turner,96,94,0,0,1659000
Rempel,79,80,-1,4,1640000
Eichmann,71,88,2,4,2046000
Greenfelder,99,85,-2,3,1928000
Cormier,88,80,0,2,1935000
Keebler,87,88,2,0,1157000
Borer,95,72,3,-3,1368000
Torp,79,75,4,1,1349000
Bashirian,70,93,1,3,1868000
Heathcote,81,90,-2,-1,1930000
Upton,89,72,0,2,1850000
Wuckert,87,83,4,3,1158000
Champlin,91,98,-3,3,1441000
Schoen,70,80,1,1,1815000
Kessler,71,92,-2,2,1624000
Predovic,94,94,-1,4,1769000
Maggio,95,85,3,2,1124000
Johnson,70,90,-2,3,1349000
Hodkiewicz,81,74,2,4,2109000
Osinski,97,96,2,1,1302000
Schaden,73,85,-3,2,1901000
Koch,89,71,0,4,1565000
Gibson,88,85,0,4,1530000
Wintheiser,90,87,-2,2,1952000
Waters,80,78,1,0,1454000
Greenholt,94,95,4,-2,1186000
Schmidt,82,89,-2,0,1135000
Wilderman,70,79,-1,2,2137000
Tremblay,97,74,4,2,1939000
Roob,99,93,3,-3,1206000
Shields,79,94,-2,-2,1631000
Yost,91,87,4,-2,1461000
Haley,91,95,2,0,1501000
Ernser,96,87,2,-1,1971000
Moore,98,76,-2,2,1641000
Batz,73,88,3,1,1607000
Wisoky,85,71,4,-1,1161000
Tremblay,87,73,1,3,2078000
Bradtke,89,81,-3,-3,2104000
Reichel,95,80,1,3,1786000
Ullrich,88,96,3,-1,1292000
Walker,80,84,-1,-2,1729000
Wunsch,81,79,4,2,2191000
Friesen,95,91,2,-3,1841000
Homenick,91,73,4,3,1102000
Carter,91,98,2,3,1452000
Bosco,70,98,-1,1,1655000
Murphy,81,94,1,3,1233000
Keebler,90,91,-2,1,1276000
Russel,83,98,-3,-3,1725000
Olson,92,88,4,4,2001000
Robel,87,71,3,3,1442000
Runolfsdottir,78,86,1,0,1828000
Legros,73,70,2,-3,2150000
Gibson,87,73,0,2,1811000
Armstrong,98,86,-3,2,1152000
Cole,86,95,-3,1,1796000
Littel,91,95,4,4,1280000
Leuschke,98,96,-3,0,1412000
McGlynn,90,94,0,-3,1829000
Veum,72,84,-2,2,1176000
Wintheiser,88,72,3,-2,2097000
Hoppe,73,83,-1,-3,2107000
Windler,82,91,0,-3,1643000
Cruickshank,78,95,3,-3,2068000
Wintheiser,99,74,1,-3,1523000
Aufderhar,93,90,-1,4,1874000
Mayert,86,78,2,-2,1328000
Sporer,80,79,4,-2,1399000
Oberbrunner,71,83,1,-2,1640000
Schuppe,84,95,-2,-3,1848000
Cole,91,78,2,3,1419000
Bode,88,92,0,3,1311000
DuBuque,84,77,0,-2,2076000
Green,93,94,0,0,1307000
Barton,92,82,-3,-2,1714000
Senger,89,82,-2,-3,1175000
Fadel,91,78,-2,1,1501000
Swaniawski,76,99,-1,4,1755000
Hirthe,97,94,0,-2,1308000
Kihn,74,75,-1,4,1381000
Cartwright,81,72,0,-2,1826000
Schultz,89,80,-2,-3,1110000
Mann,96,81,1,2,1859000
Heathcote,85,75,4,-1,1870000
Schumm,83,78,2,-1,1340000
Langosh,80,78,4,-3,2090000
West,89,84,-2,0,1910000
Morissette,77,86,0,-2,2039000
Schaefer,73,88,2,2,1185000
Runte,99,70,-3,4,1978000
O'Conner,87,85,-1,2,1881000
Ebert,79,89,4,3,1614000
Russel,77,97,3,-3,1246000
Lakin,80,75,-3,-2,1758000
Hane,81,91,-2,2,1719000
Douglas,79,97,2,2,1832000
Ryan,84,83,0,4,1437000
Torphy,75,90,-1,4,1600000
Kautzer,98,83,1,-3,2089000
Harvey,98,92,1,-2,1362000
Corwin,73,82,-3,-3,2123000
Kuhic,93,93,0,-1,1570000
Kemmer,74,74,1,0,1848000
Armstrong,86,83,-1,2,1456000
Kilback,88,77,-3,1,1656000
Jakubowski,88,99,0,4,1379000
Dicki,91,70,3,3,1146000
Casper,77,82,-2,4,1323000
Yost,73,91,-1,-3,1876000
Powlowski,94,73,3,-1,1785000
Hauck,71,89,-1,-1,1491000
Romaguera,76,76,-3,-3,1764000
Bins,88,71,-1,1,1244000
Windler,97,77,2,0,1710000
Nader,74,74,-1,-3,2152000
Mohr,70,88,-2,2,1307000
Bernhard,80,72,4,3,2189000
Bartell,95,80,-1,-1,1741000
Blanda,81,83,-1,0,1169000
Upton,97,81,2,0,1374000
Runolfsson,72,98,3,0,1943000
Daugherty,88,91,0,-3,1762000
Kihn,93,74,-3,2,1785000
Leannon,97,87,3,-3,2164000
Jerde,74,96,1,2,1529000
Bartoletti,89,78,-3,3,2098000
Blick,72,92,1,1,1459000
Gorczany,94,98,-2,2,1523000
Fritsch,82,75,-2,-1,2029000
Durgan,88,98,1,1,1597000
Sauer,94,88,0,0,1897000
Hand,90,77,0,-3,1445000
Morar,83,78,-1,4,1541000
Reichert,83,94,-2,3,1530000
Wolf,74,86,2,-3,1742000
Grimes,99,73,4,-3,1594000
McCullough,73,84,3,2,1461000
Emmerich,79,96,3,0,1841000
Bergnaum,73,81,-3,1,2021000
Gutkowski,80,74,1,-2,1950000
Breitenberg,85,80,1,-1,1566000
Lind,70,71,4,0,1131000
Tillman,82,89,-2,1,1681000
Gislason,70,92,-1,2,2114000
Grant,92,80,1,4,1176000
Greenholt,98,85,4,2,1349000
Emard,74,73,-3,3,1595000
Abshire,88,86,-2,3,1722000
Murazik,76,85,-1,1,2196000
Willms,81,89,4,1,1593000
Wyman,83,91,3,0,1620000
Schulist,90,94,4,3,1493000
Wintheiser,73,81,1,2,1200000
Casper,88,71,-3,3,1833000
Conroy,77,92,-1,1,1972000
Wisozk,76,79,3,3,1854000
Kuphal,90,86,-2,-2,1274000
Hilll,77,79,3,-1,1995000
Fay,97,83,0,-3,1663000
Haley,75,71,-1,0,1454000
Farrell,81,94,-3,-2,1472000
Haag,96,75,0,3,1699000
Gutkowski,99,96,-1,-3,1484000
Gorczany,88,82,-2,-2,1103000
Feest,83,97,-1,0,1879000
Block,79,95,0,1,2186000
Vandervort,77,92,-1,3,1292000
Romaguera,78,76,0,-3,1207000
Rolfson,96,76,4,1,1130000
Borer,81,94,0,-2,1875000
Bosco,99,95,4,2,1694000
Hyatt,81,92,1,3,1773000
Wintheiser,70,81,4,-3,1440000
Ernser,80,94,2,-3,1768000
DuBuque,77,83,2,-1,1400000
Murphy,76,90,3,1,2195000
Volkman,84,72,4,-2,1417000
White,82,98,-3,1,1716000
Herman,93,89,0,-1,1566000
Romaguera,90,70,-2,3,2192000
Trantow,91,82,3,-3,1464000
Ferry,71,74,-1,-1,1530000
Simonis,90,96,1,4,1256000
Larkin,91,93,4,-1,2186000
Larson,81,82,-2,2,2158000
Hauck,79,76,1,-2,1518000
Kiehn,82,75,-2,-1,1681000
Hegmann,78,75,-3,-3,1274000
Muller,95,95,1,-3,1310000
Hyatt,96,99,4,4,1676000
Stiedemann,96,75,4,4,1980000
Lesch,89,81,-2,-2,1861000
Reilly,74,99,-2,-1,2154000
Marks,87,90,1,0,1351000
Ledner,93,85,-2,-3,1137000
Witting,96,72,0,3,1262000
Graham,82,70,-3,4,1494000
Bosco,91,93,-2,0,1385000
Aufderhar,90,71,0,1,1301000
Sawayn,79,80,3,1,1144000
Harvey,71,91,3,3,2096000
Osinski,81,70,0,-3,1858000
Franecki,99,73,-1,4,2030000
Skiles,96,84,2,3,1123000
Russel,85,73,-3,2,1417000
Ernser,78,76,0,-2,1659000
Vandervort,98,84,-3,2,1134000
Huels,75,88,2,-2,1441000
Wiza,72,74,0,-3,1600000
Lockman,82,97,3,0,1656000
White,94,79,2,-3,1388000
Hartmann,92,81,4,-1,1277000
Lind,78,72,1,-2,1783000
Tillman,76,92,-3,-3,1663000
Sauer,95,82,-3,4,1298000
Buckridge,77,76,-3,-3,1988000
Predovic,72,91,1,3,2158000
Smith,96,98,-2,1,1589000
Barrows,74,83,-3,-3,1609000
Emard,72,86,-1,3,1668000
Orn,94,76,1,-3,1828000
Nader,86,95,-3,2,1809000
Keeling,77,70,-1,-1,2109000
Reinger,99,79,-1,-3,1921000
Yost,73,76,2,2,1617000
Kuvalis,95,86,4,0,1103000
Bechtelar,83,81,0,-2,1931000
Zieme,79,76,-1,-2,1866000
Fahey,98,82,0,1,1564000
Beer,98,80,4,3,1141000
Upton,72,76,3,-2,1506000
Kihn,78,96,3,1,1760000
O'Keefe,75,73,4,1,2160000
Terry,81,94,-2,4,1903000
Dach,97,80,2,4,2061000
Kuvalis,72,98,2,0,1309000
Cole,76,94,1,3,1186000
Rosenbaum,72,94,2,-2,1851000
Altenwerth,96,79,-1,-3,2124000
Marks,98,89,-1,4,1439000
Leannon,81,95,1,4,1933000
Crist,88,74,3,1,1473000
Murphy,78,85,-3,4,1396000
Hills,80,89,3,3,1178000
Anderson,99,87,2,-1,1856000
Osinski,91,85,3,-2,1657000
Monahan,71,92,3,1,1830000
Kovacek,89,84,-1,3,1945000
Will,98,85,2,-2,1751000
Schuster,78,71,-3,1,1547000
Oberbrunner,70,99,-3,-1,1253000
Klein,77,77,-2,-2,1518000
Wyman,80,98,-2,3,1117000
White,91,88,4,-2,1514000
Auer,72,75,-1,-1,2170000
Steuber,91,88,-3,2,1658000
Luettgen,93,87,0,-2,1924000
Hermiston,89,85,3,-1,1413000
Runolfsson,93,99,3,1,1434000
Mante,88,76,4,1,1755000
Schulist,98,76,2,-1,1911000
Stehr,76,98,2,-3,2093000
Botsford,85,90,1,-1,1443000
Prohaska,92,79,-1,4,1883000
Wolff,86,89,4,-3,1580000
Koch,96,70,3,0,1140000
Swaniawski,87,70,0,3,1160000
Maggio,95,97,3,3,1492000
Green,81,96,-3,-2,1755000
King,98,94,2,-2,1336000
Kozey,88,73,-1,1,1644000
Ruecker,87,88,2,-1,1251000
Tillman,92,71,-3,3,1763000
Metz,87,87,0,-3,1531000
Lubowitz,93,86,2,0,2191000
Von,98,74,4,-2,1135000
Okuneva,91,73,-2,0,1974000
Leffler,95,99,0,-2,1115000
Veum,82,90,-3,0,1232000
Eichmann,74,97,2,-3,1668000
Lemke,96,71,-2,0,1225000
Corwin,93,95,-1,0,1970000
Von,76,82,4,3,1360000
Altenwerth,90,78,0,1,1878000
Beer,92,86,-1,1,2115000
Grady,75,74,2,-2,1906000
Bednar,73,93,-2,-3,1464000
Murphy,70,92,-1,0,1963000
Langworth,79,72,-3,-2,1499000
Mills,88,78,0,2,1996000
Christiansen,74,84,-2,3,1828000
Boyle,74,81,-2,1,1137000
Hauck,76,95,-1,3,1640000
Howe,85,72,4,3,1867000
Jast,82,75,0,0,1830000
Abernathy,83,73,0,-3,1107000
Rolfson,70,97,4,0,2040000
Schroeder,88,72,1,0,1102000
VonRueden,84,89,-2,1,2039000
Schoen,87,93,3,1,1226000
Hoppe,98,80,4,-3,1557000
O'Connell,86,97,0,0,2152000
Hilll,79,77,1,-1,2026000
Gibson,99,94,-1,4,1909000
Block,80,92,0,1,1201000
Torp,88,72,1,3,1292000
Ratke,73,85,0,2,1195000
Rutherford,87,87,2,0,2148000
Thompson,96,76,3,-2,1448000
Homenick,71,89,3,-2,1770000
Gutmann,81,99,4,1,1805000
Moore,88,75,2,4,1588000
Reichert,70,92,1,-3,2121000
Purdy,96,99,3,4,1374000
Hauck,93,95,0,0,1788000
Harris,70,73,4,-1,1748000
Hauck,85,88,3,3,1910000
Kerluke,98,94,1,3,1727000
Zieme,82,91,1,1,2049000
Weissnat,85,90,-3,-1,2100000
Kub,86,96,4,-2,1251000
Schroeder,98,89,3,0,2115000
Pollich,75,95,0,3,1996000
Barton,86,74,-3,0,1191000
Witting,85,77,2,2,1322000
Labadie,86,73,0,-2,1835000
Fahey,78,80,3,0,2142000
Beahan,98,75,-1,-3,1992000
Vandervort,92,72,-2,-3,1599000
Bashirian,88,88,-1,2,1323000
Connelly,77,80,-1,-3,1196000
Sawayn,95,73,-3,-3,2101000
Lakin,85,87,2,4,1211000
Moore,86,91,-2,0,1145000
Glover,85,71,1,0,1280000
Boyer,70,95,3,2,2045000
Shields,76,73,2,1,1806000
Predovic,95,71,1,-2,1562000
Shanahan,89,76,1,3,1790000
Mayer,87,73,2,-2,1500000
Hills,89,94,0,0,1945000
Ratke,95,84,3,0,1378000
Stamm,87,88,-3,-2,1113000
Monahan,73,98,-2,2,1714000
Sporer,96,99,1,-1,2080000
Donnelly,80,74,3,4,1805000
Emmerich,93,83,-3,-1,1242000
Koepp,82,91,4,3,1408000
Padberg,81,89,0,-1,1888000
Walsh,97,79,-3,-1,2142000
Haag,85,90,-2,-2,1400000
Weimann,93,85,-1,-3,1400000
Mills,93,89,4,-3,1841000
Lindgren,71,91,-1,-1,1381000
Feest,99,95,-2,0,1421000
Gislason,85,86,2,3,1328000
Bednar,99,96,0,4,1190000
Schuppe,84,94,1,1,1461000
Leannon,73,93,-2,0,1662000
Keeling,86,82,-3,4,1443000
Smith,94,94,-3,4,2100000
Hoeger,80,97,3,2,1337000
Abbott,93,81,2,-2,1795000
Zulauf,92,94,4,-1,1717000
Little,82,73,1,4,1577000
Renner,95,93,0,1,1530000
Kessler,96,77,4,1,2037000
Treutel,78,79,3,2,1414000
Kutch,92,83,-1,3,1406000
Roob,90,93,-2,4,1101000
Eichmann,75,91,0,-3,1398000
Weissnat,87,93,-2,-3,1911000
Kilback,70,95,-1,-3,2101000
Kris,91,75,0,-2,1184000
Kilback,84,73,-1,2,1324000
Beer,87,72,1,2,1383000
Hane,95,76,0,0,1248000
Schinner,76,82,-1,0,1124000
Krajcik,92,96,2,-3,1323000
Howell,73,72,4,-3,1485000
Raynor,76,81,0,0,1853000
Stokes,83,98,3,-2,1622000
Bode,75,73,2,-1,1464000
Denesik,95,93,1,1,1866000
West,81,89,2,1,1511000
Hagenes,80,83,0,1,1736000
Greenholt,79,85,0,1,1610000
Bernhard,99,82,4,4,1783000
Abshire,95,88,-1,-2,2178000
Shanahan,89,79,-2,0,1569000
Bogan,98,80,-2,-1,1917000
Rowe,92,89,3,1,1395000
Schamberger,86,73,4,4,1411000
Wyman,88,95,0,-3,2081000
Ebert,83,77,0,3,1697000
Dach,72,72,0,3,1664000
Marks,99,75,4,3,2182000
Koch,94,96,3,0,1690000
Bashirian,83,98,1,-1,1463000
Corwin,99,93,0,3,2022000
Bruen,77,85,0,-1,1164000
Heller,93,85,3,0,2056000
Torp,99,91,2,0,2010000
Abbott,91,77,-2,2,1373000
Schinner,79,72,-2,-2,1394000
Eichmann,79,85,4,3,1905000
Bailey,85,77,-2,3,1335000
Turner,92,85,2,-3,2097000
Collins,84,97,1,1,1684000
Runolfsdottir,99,95,-3,4,1474000
Towne,80,90,-1,2,1841000
Kirlin,79,95,-2,-2,1818000
Ortiz,73,91,1,4,1820000
Rutherford,86,87,1,-1,1438000
Altenwerth,86,96,2,3,1772000
Simonis,72,96,-3,-1,1863000
Gaylord,94,77,1,1,1180000
Hyatt,91,94,3,1,2145000
Glover,81,77,1,4,1112000
Fahey,76,82,-1,-2,1668000
Gleason,70,85,2,0,2017000
Ferry,76,70,3,-1,2015000
Durgan,94,96,3,-3,1750000
Moen,97,81,3,4,1314000
Simonis,78,86,1,-3,1284000
Davis,71,86,0,-3,1498000
Leffler,95,96,-2,-3,1542000
Kerluke,72,81,-2,2,1593000
Medhurst,85,83,3,-3,1336000
Rowe,70,70,-2,3,1103000
Douglas,93,87,-1,-2,1935000
Hammes,91,80,-2,3,1902000
Kuhn,85,79,-1,-2,1468000
Brakus,93,79,-3,-1,1405000
Moore,91,90,2,0,1735000
Bode,70,86,-3,-1,1321000
Schroeder,83,99,-2,-2,1916000
Ratke,75,90,3,2,1764000
Purdy,86,76,-3,1,1994000
Sporer,72,84,0,1,1502000
Zemlak,87,95,4,2,1590000
Howell,87,74,2,-3,1394000
Denesik,87,87,-3,-1,1874000
Kihn,93,75,-1,-3,1627000
Jerde,88,76,4,-3,1959000
Lueilwitz,96,92,3,0,2004000
Schroeder,75,81,3,-3,1122000
Zemlak,70,95,2,-1,1100000
Mayert,76,77,1,-1,1120000
MacGyver,76,75,1,-2,1913000
Goyette,90,84,2,0,1290000
Cruickshank,94,93,3,2,1888000
Reilly,72,80,3,-2,1457000
Prohaska,84,89,0,1,1108000
Raynor,77,92,2,2,1981000
Torphy,80,79,2,2,1479000
Powlowski,85,91,2,-2,1866000
Bednar,95,81,-3,-1,1560000
Heaney,93,96,2,1,1670000
Lynch,70,85,-3,0,1983000
Hills,83,99,4,4,1429000
Kunze,80,76,1,-2,1351000
Ullrich,93,87,0,-3,1868000
Yundt,79,84,1,1,1233000
Leffler,80,74,4,-2,1596000
Kilback,81,82,4,1,1260000
Ruecker,81,95,-1,4,2039000
Cruickshank,95,97,1,4,1430000
Quigley,78,79,0,0,1358000
Brekke,90,97,0,-2,1855000
Rutherford,99,90,3,4,1904000
Casper,86,75,4,-2,1193000
Funk,77,88,-2,-2,2112000
Smith,86,71,0,1,1157000
Jaskolski,98,80,-3,1,1420000
Denesik,81,70,-1,4,1966000
Gutmann,73,91,2,-3,1303000
Emard,97,84,4,-2,1304000
Hagenes,83,75,-3,-2,1784000
Olson,91,74,4,0,1999000
Hayes,82,96,0,4,1448000
Trantow,82,76,-1,3,1260000
Mueller,83,93,-3,2,1803000
Hartmann,74,78,2,3,1815000
Stiedemann,91,82,2,2,1146000
Rodriguez,91,97,3,1,1425000
Hilpert,88,76,-2,-2,1427000
Cummerata,98,75,-2,4,1851000
Towne,99,76,-2,0,1992000
Keebler,99,73,-1,3,1420000
Goodwin,77,73,-3,1,1305000
Mann,72,95,1,2,2200000
Gutmann,87,90,-2,4,1193000
Bode,84,73,-3,0,1256000
Luettgen,86,98,0,1,1132000
Wilkinson,98,84,-3,1,1216000
Balistreri,87,78,0,-2,1121000
Goyette,83,81,-3,4,1436000
Lind,87,74,-2,2,1690000
Pollich,97,74,-3,0,1255000
Gerhold,96,98,4,4,1723000
Bruen,85,88,-1,-2,1535000
Hills,75,99,2,-1,1300000
Cremin,82,86,3,3,1859000
Bins,78,91,0,-2,1628000
Stark,89,70,2,-3,1600000
Schiller,99,97,-1,3,1767000
Quigley,82,81,-1,3,2073000
Kozey,91,90,2,-1,1822000
Beier,72,85,3,-2,1599000
O'Conner,70,99,4,1,1614000
Kiehn,70,86,-1,-3,2185000
Strosin,87,70,4,1,1133000
Reichert,70,92,4,-3,2048000
Upton,79,74,2,0,1652000
McGlynn,82,75,0,4,1405000
Konopelski,90,71,1,0,1828000
Runte,72,92,3,1,2027000
Morissette,95,74,-3,4,2079000
Bayer,76,97,3,4,1977000
Nader,95,84,-2,-2,1336000
Pacocha,90,98,3,0,1879000
Herman,93,71,-2,2,1785000
Botsford,76,90,3,-3,1168000
Turcotte,78,96,4,0,2003000
Emmerich,98,91,-3,0,1735000
Botsford,93,94,-3,3,2076000
Armstrong,98,94,-3,1,2138000
Greenfelder,96,85,-2,1,1927000
Stokes,88,98,3,1,1861000
Lehner,70,76,-2,4,1913000
Kreiger,88,86,-1,-2,1452000
Kunde,73,90,4,-3,1446000
Crona,79,73,4,4,2067000
Prohaska,97,96,-2,4,2149000
Stamm,83,87,2,-2,1372000
Gorczany,78,97,-3,2,1508000
Senger,94,79,4,2,1790000
Carter,92,97,0,1,1139000
Kuhlman,75,72,4,1,1191000
Dickens,84,72,0,4,1869000
Stamm,72,85,4,0,1270000
Luettgen,94,73,2,4,1931000
Rodriguez,91,98,0,0,1998000
Stanton,99,95,0,0,1978000
Romaguera,83,71,0,0,1770000
Ullrich,71,92,2,2,1817000
Sawayn,92,84,3,3,1399000
Johns,98,85,-2,-3,1929000
Fay,86,77,-3,-2,1468000
Koelpin,95,91,-1,1,1211000
Carroll,87,92,-2,0,1148000
Kuvalis,80,71,2,1,1777000
Sporer,94,73,1,0,1595000
Padberg,95,82,3,-3,1107000
Hettinger,90,73,1,3,1518000
Block,72,78,-3,-3,1523000
Lakin,76,96,-3,-3,1743000
Ratke,73,77,2,1,1137000
Nitzsche,83,79,1,4,1129000
Walker,72,95,0,2,1219000
Mills,70,92,2,0,1422000
Glover,93,90,1,-3,1604000
Jenkins,90,83,3,0,1292000
Heathcote,73,89,-3,0,1619000
Rowe,84,95,0,-2,1300000
Kautzer,86,95,3,-3,1174000
Konopelski,74,92,0,2,2085000
Osinski,70,91,-2,3,1807000
Williamson,96,78,2,1,1716000
Mills,79,89,0,-3,1660000
Jast,85,72,3,-1,1198000
Hintz,89,99,-2,0,2093000
Braun,77,89,2,-3,1287000
Batz,97,73,3,-2,1655000
Langosh,88,73,0,0,1235000
Jenkins,96,98,4,4,1879000
Greenfelder,74,78,4,-2,1815000
Bayer,79,90,3,1,1637000
Kub,89,79,2,2,1693000
Leffler,87,77,3,3,1699000
Gleason,82,86,4,4,1960000
Halvorson,83,77,-3,4,1312000
Abbott,77,95,1,0,1889000
Upton,92,90,-1,2,1264000
Pacocha,72,72,-3,-1,1797000
Wolf,81,89,3,-2,1393000
Cremin,90,81,-1,2,2161000
Goodwin,85,76,0,2,1252000
Ward,72,96,2,1,1616000
Hagenes,75,87,2,-1,1127000
Bahringer,83,78,4,-2,1505000
Gottlieb,76,81,-1,-3,1557000
Cremin,95,70,-3,3,1320000
Jakubowski,71,86,-2,-3,1630000
Hilpert,85,98,3,2,1571000
Grimes,97,78,4,1,1249000
Monahan,93,81,3,1,1546000
Emmerich,74,98,-3,-2,2152000
Weber,80,85,2,-3,1612000
Schamberger,77,87,-2,-1,1574000
Beahan,87,85,-3,2,1105000
Kiehn,74,74,-1,3,1931000
Schamberger,74,77,0,-2,2194000
Ziemann,73,93,-1,2,1947000
Schneider,81,90,-3,1,1104000
Boyle,83,85,3,4,1643000
Brekke,70,95,-2,3,1268000
Zieme,99,96,4,1,1292000
Kunde,70,81,-1,1,1824000
Lindgren,96,93,-2,4,1231000
Harvey,79,75,1,2,1633000
Aufderhar,82,78,-2,-2,1183000
Trantow,75,94,-3,2,1181000
Yundt,74,85,-1,0,1568000
Ratke,93,70,-2,-2,1915000
Kuhn,85,74,-3,1,1872000
Kshlerin,73,82,-1,2,1117000
Greenholt,94,86,-2,-2,1686000
Lemke,87,95,-2,-2,1465000
Yost,93,79,4,-1,1650000
Yost,79,73,0,0,2157000
Buckridge,87,80,4,3,1757000
O'Connell,96,84,-3,4,1374000
Kessler,98,82,1,2,1475000
Goldner,89,95,2,0,2087000
Abshire,83,95,4,3,1983000
Rath,74,99,3,2,2172000
Cremin,90,89,4,1,1544000
Lockman,71,79,-3,-2,1540000
Hayes,99,94,-3,3,1700000
Boyle,78,75,-3,4,2167000
Kuhic,70,76,2,0,1679000
Mayert,76,99,-3,1,1936000
Feeney,71,73,3,2,1165000
Wiza,88,90,-1,1,2014000
O'Connell,79,90,2,2,1997000
McDermott,89,91,0,-3,2009000
Bayer,74,92,0,-2,1544000
Bartell,91,70,-1,-2,1969000
Nikolaus,88,96,1,3,1758000
Stanton,97,73,3,0,1582000
Jast,89,82,-3,-3,2136000
Padberg,81,71,0,-2,2126000
Bernhard,80,92,0,1,1552000
Boehm,92,83,0,-3,1537000
Gibson,75,81,0,4,1572000
Gaylord,76,70,0,4,1332000
Oberbrunner,97,96,-3,2,1237000
Marks,99,94,1,-3,1745000
Treutel,99,92,-3,3,1599000
Will,81,88,0,2,1481000
Goodwin,74,92,0,3,2026000
Rohan,75,95,1,-2,1705000
Hahn,88,91,-2,0,1452000
Hoeger,80,84,1,2,1790000
Schuster,99,91,2,3,1568000
Collier,88,75,3,1,1306000
Rippin,92,97,-2,1,1577000
Considine,93,99,2,-1,2151000
Wolff,78,89,3,4,1419000
Franecki,87,72,-3,2,1743000
Boehm,89,94,-2,2,2110000
Hahn,84,89,3,4,2060000
Koepp,73,96,-1,-1,1373000
Baumbach,70,96,4,1,1385000
Bednar,77,70,-1,2,1256000
McGlynn,93,71,-3,-1,1217000
Denesik,85,72,4,1,1892000
Marquardt,88,79,0,3,1742000
Hilpert,70,79,2,0,1495000
Fahey,76,90,-3,1,1103000
Abernathy,94,95,0,1,1642000
Wisoky,86,77,-2,-3,1138000
Lockman,71,83,-3,0,1253000
Gorczany,98,73,2,-3,1310000
Emmerich,72,92,1,0,1537000
Davis,77,88,-3,-2,1425000
Waters,97,88,1,3,1527000
O'Reilly,77,76,-1,-2,1518000
Emard,72,88,-3,2,2003000
Crooks,88,78,-1,0,1507000
O'Keefe,81,79,-2,4,1341000
Marvin,84,74,4,4,2174000
Hettinger,95,84,-2,-3,1107000
Keeling,82,93,-3,-1,1791000
Crooks,91,87,0,-1,1153000
Spencer,86,79,0,-3,2128000
Aufderhar,81,90,0,1,1917000
Rempel,72,75,2,3,1915000
Corwin,89,83,0,0,1573000
Batz,71,71,-2,3,2056000
Christiansen,98,82,-1,3,2131000
Gerlach,80,91,-2,0,1407000
Cartwright,95,85,1,2,1273000
Jerde,74,88,-1,0,1686000
Stoltenberg,79,99,3,2,1697000
Mills,99,90,3,-3,1171000
Nienow,92,86,4,2,1819000
Pollich,89,94,2,-3,1143000
Daniel,90,80,4,-2,1872000
Schneider,97,84,-3,4,1616000
Quigley,97,81,-3,3,1674000
Kling,88,82,3,3,1487000
VonRueden,84,84,1,-3,1895000
Kris,94,91,2,2,1130000
Barton,86,84,-3,2,2200000
Jaskolski,75,82,-2,-1,1678000
Kemmer,86,75,3,2,1755000
Rippin,96,89,4,0,1401000
Bartoletti,91,90,-3,0,1628000
O'Kon,98,91,3,3,1559000
Bauch,87,88,-1,0,2096000
Anderson,93,77,3,-1,1199000
Stoltenberg,89,71,1,0,2051000
Herzog,73,92,2,3,1586000
Hintz,92,72,3,0,2038000
Bednar,79,82,-1,-1,1876000
Rolfson,76,99,3,3,1803000
Hermiston,85,94,0,1,1435000
Haley,93,96,-3,0,1229000
Walker,75,75,3,0,1419000
Kuhn,72,82,1,-3,1843000
Abbott,80,99,-1,-3,1431000
Steuber,96,89,1,3,1756000
McLaughlin,83,71,4,2,1315000
Stiedemann,81,92,1,0,1659000
Herman,77,84,1,-1,1150000
Hintz,83,80,3,0,2080000
Hintz,97,88,-2,1,1821000
Doyle,77,82,1,3,1705000
Nolan,70,92,3,4,1575000
Swift,90,72,0,0,1140000
Monahan,88,73,-1,0,2043000
White,71,94,4,4,1853000
Altenwerth,79,94,-3,-1,2062000
