NAME,TRANSITSCORE,WALKSCORE,VALUEINCREASEPAST,VALUEINCREASEFUTURE,MEDIANVALUE
Fahey,88,95,-3,-1,1301000
Homenick,99,72,-1,-2,1947000
Ryan,74,71,2,-2,1543000
Mante,86,87,2,2,1877000
Jerde,91,91,1,-2,2036000
Batz,74,76,2,2,1707000
Koch,80,97,4,-3,1599000
Heaney,85,95,-2,2,1114000
Powlowski,90,94,-1,0,1997000
Kovacek,77,92,2,4,2088000
Hackett,83,90,4,-3,1871000
McDermott,74,85,0,1,2084000
Hauck,92,81,-2,-3,1636000
Keebler,97,97,0,-1,1102000
Hand,73,77,-1,-3,1599000
Veum,76,93,2,2,1386000
Larson,78,76,0,3,1696000
Bode,92,80,2,0,1970000
Rau,72,82,2,-3,1144000
Marks,89,75,-1,4,2042000
Stamm,75,99,-1,-1,1430000
Abbott,82,86,1,0,1431000
Monahan,78,82,3,-1,1634000
Murphy,99,91,0,1,1330000
Volkman,83,72,-2,-1,1134000
Hermann,73,91,3,3,2171000
Runolfsson,92,78,4,-1,1552000
Larkin,79,89,-2,2,1514000
Cronin,94,96,2,0,1197000
Kemmer,93,83,1,0,1308000
Conroy,76,81,0,2,1601000
Upton,85,92,0,4,2119000
Funk,94,72,0,-1,2127000
Predovic,90,90,-1,1,1816000
Klocko,98,96,3,2,2182000
Lueilwitz,84,90,4,4,1217000
Feeney,96,83,1,4,2111000
Hudson,76,89,-1,0,1766000
Mitchell,99,82,-3,3,1172000
Willms,89,93,4,3,1241000
Mosciski,82,74,-2,-1,1376000
Barrows,87,79,0,-3,1959000
Jacobson,97,73,2,-3,1833000
Herzog,88,97,-2,3,1816000
McKenzie,76,72,4,-1,1544000
Gerlach,81,96,-2,4,1429000
Gerhold,96,72,-1,-1,1403000
Simonis,81,95,-3,0,1181000
Langosh,77,86,1,0,2132000
Denesik,85,76,2,-3,1520000
Hamill,73,76,0,-2,1541000
Johnson,76,78,3,1,2068000
Mayert,85,77,3,2,1264000
Hilpert,91,96,4,-1,1470000
Weber,90,75,3,-2,1253000
Jones,90,85,4,-1,1665000
Pfannerstill,94,92,0,-1,1428000
Schaden,84,82,4,3,1197000
Rath,90,80,2,4,2151000
Schimmel,75,94,-1,4,2160000
Christiansen,82,95,1,-1,1409000
Hyatt,81,72,2,-1,2042000
Ruecker,93,91,1,-1,1937000
Konopelski,82,90,1,4,1170000
King,82,80,-3,4,1373000
Baumbach,77,96,-2,3,2172000
Rosenbaum,78,85,3,1,1641000
Schowalter,77,70,3,1,1318000
Brown,94,73,3,-3,1673000
Baumbach,78,79,3,-3,1657000
McLaughlin,78,76,4,3,1677000
Bashirian,95,92,2,3,2158000
Harvey,77,73,-3,-3,1546000
Bashirian,92,72,0,3,1176000
Abernathy,95,70,0,2,1164000
Kemmer,81,73,3,0,1801000
Barrows,74,82,-1,4,1382000
Jaskolski,75,91,1,3,1679000
D'Amore,87,79,-3,2,1482000
Nicolas,71,72,0,-3,2191000
Senger,80,93,4,0,1577000
Kutch,97,82,4,-2,1170000
Koss,74,73,-3,4,2187000
Rowe,75,86,-2,4,2101000
Windler,70,88,-3,0,2007000
Wilkinson,79,79,-2,4,1212000
Brekke,86,91,0,-2,2015000
Eichmann,76,74,-3,3,1533000
Schmidt,71,90,4,2,1924000
Kuhlman,87,82,4,-1,1236000
Beatty,86,77,2,3,2178000
Parisian,92,95,0,-3,1439000
Rempel,76,95,-1,0,1275000
Fahey,96,78,-3,-1,2016000
Schmeler,87,96,-1,-1,1465000
Goyette,98,83,4,-2,1998000
Skiles,73,99,2,-3,1996000
Blanda,89,96,0,-1,1839000
Bailey,75,70,2,3,1157000
O'Hara,98,98,1,0,2054000
Klocko,72,72,3,-2,1543000
Hermiston,77,98,-1,-2,1128000
Miller,90,71,-1,-3,1684000
Nolan,92,84,-2,-2,1811000
Barrows,74,93,4,0,1479000
Huels,78,73,-2,-2,2024000
Koepp,78,74,0,-3,1653000
Kirlin,71,79,-2,2,2113000
Zemlak,71,84,3,-1,2091000
Lockman,83,77,-2,3,2057000
Bashirian,82,81,-1,2,1471000
Roberts,79,99,-2,-3,1625000
Erdman,77,96,-2,0,1121000
Bergnaum,89,75,4,1,1842000
Armstrong,81,84,4,-3,2137000
Murazik,94,80,2,-1,1207000
Gibson,96,90,3,-3,1269000
Harber,87,90,-2,1,1966000
Rempel,71,90,0,-3,1482000
Kuhn,98,94,3,3,1921000
Raynor,84,91,0,-2,1875000
Kozey,86,79,-1,3,1222000
Murray,82,72,-3,2,1216000
Hackett,84,71,-2,-3,1791000
Kiehn,82,96,4,-1,1791000
Toy,97,87,2,1,1945000
Bergnaum,82,73,-2,-1,1871000
Conroy,78,78,-2,1,1741000
Osinski,73,92,-2,-3,1480000
Hodkiewicz,74,82,3,-2,2181000
Morissette,96,93,1,4,1449000
Goyette,73,81,3,1,1325000
Rowe,80,92,-3,2,1635000
Cronin,89,78,-2,4,1470000
King,99,90,4,4,1766000
Cartwright,82,98,1,3,1993000
Price,92,95,-3,0,1854000
Medhurst,84,84,-1,-3,1914000
Blick,87,90,0,3,1458000
Abshire,81,87,3,0,1949000
Hirthe,95,79,-2,-2,2140000
Kris,73,73,2,1,1809000
Stanton,87,96,1,1,1247000
Schroeder,92,97,2,-2,1781000
VonRueden,85,88,2,1,1977000
Halvorson,73,82,-2,1,1332000
Hoppe,93,85,-1,3,2164000
MacGyver,86,90,0,2,1290000
Murazik,99,93,-2,-2,1277000
Hand,88,89,-1,0,1641000
Bailey,75,73,4,2,1729000
Bergstrom,86,91,1,2,1918000
Abshire,89,82,-3,4,1838000
Zulauf,75,76,-2,-3,1699000
Bosco,95,92,2,0,1777000
Mann,76,74,1,-2,2171000
Paucek,80,73,0,-2,1644000
Carroll,84,72,0,-3,1330000
Blanda,89,94,1,-1,1977000
Cassin,96,84,0,-3,1698000
D'Amore,91,83,3,3,1715000
Rohan,89,70,3,-2,1753000
Borer,84,76,-3,0,1933000
Hills,74,86,-3,2,1923000
McDermott,70,93,-1,0,1501000
Hammes,79,74,0,1,1417000
Harber,77,83,1,2,1635000
Huels,89,87,2,1,1762000
Feest,87,90,-2,-3,1502000
Bailey,91,75,2,2,1241000
Ritchie,91,71,3,-3,2156000
Rice,88,84,-1,-1,1443000
White,76,76,-2,1,2022000
Effertz,99,81,-2,0,1108000
Lebsack,80,80,3,-1,2080000
Raynor,84,95,1,-2,1802000
Jerde,80,98,-3,1,1411000
Carter,99,82,4,3,1747000
Schmitt,80,88,0,4,1798000
Hettinger,74,85,4,4,2158000
Ward,78,92,-1,3,1285000
Skiles,96,84,-2,2,1680000
Veum,75,78,-2,-2,1622000
Krajcik,99,78,0,3,1597000
Orn,71,77,4,-3,1401000
Hilpert,73,72,1,3,1752000
Ledner,91,92,0,0,2000000
Barton,86,96,-2,-3,1228000
Witting,76,84,0,0,1103000
Gleichner,97,88,-1,3,2080000
Jacobi,94,72,3,4,1645000
Klocko,85,96,-2,-1,1459000
Jenkins,85,72,-1,-1,1627000
Feil,93,73,2,0,1920000
Mills,75,80,1,2,1308000
Weissnat,72,79,3,4,1482000
Hodkiewicz,81,86,-3,-1,2032000
Rau,93,99,4,-3,2158000
Feest,89,70,4,1,1977000
Berge,73,83,-2,-3,1216000
Block,99,90,-1,-1,1841000
Schneider,74,92,-3,0,2085000
Robel,80,82,3,3,1882000
Daniel,73,99,0,2,1477000
O'Reilly,70,98,-1,2,1199000
Fay,88,93,-1,1,1846000
Huel,89,88,-1,3,1441000
Schuster,89,86,2,0,1175000
Jacobson,87,81,-3,0,1715000
Herzog,91,99,2,4,1312000
Gorczany,87,71,2,-1,1359000
McClure,92,93,1,0,1186000
Dooley,89,78,4,-2,1768000
Gislason,91,70,-1,4,1778000
Price,92,85,-1,-3,2193000
Williamson,94,78,1,-2,1348000
Rempel,84,98,3,4,1655000
Rempel,94,91,1,2,2159000
Erdman,78,88,-3,2,1279000
Senger,97,91,1,-2,1429000
Mraz,86,90,4,-1,1344000
Olson,89,81,1,3,1947000
Jones,82,77,1,1,1768000
Anderson,92,85,0,0,1921000
Barrows,93,82,0,1,1120000
Paucek,99,74,3,-2,1616000
Brakus,79,91,0,-2,1237000
Wiegand,98,99,0,4,1509000
Wyman,84,84,2,3,1633000
Nikolaus,86,87,-2,0,1802000
Muller,79,73,-1,-3,1699000
Swaniawski,87,76,3,3,1963000
Raynor,79,77,4,-2,1589000
Kautzer,98,78,3,4,1770000
Borer,76,93,1,1,1459000
Daniel,93,83,4,-3,2124000
Kemmer,89,87,2,0,1881000
Carter,92,71,-1,0,1519000
McKenzie,78,79,1,0,1848000
Langworth,97,92,-3,-1,1875000
DuBuque,95,76,4,-2,2149000
Prosacco,77,83,3,-2,1421000
Wilderman,92,98,-3,-1,1648000
Strosin,98,76,-1,1,1771000
Toy,81,82,-1,3,2035000
Franecki,74,76,-2,2,1398000
Ruecker,79,92,3,0,1715000
Rau,89,85,-3,4,1882000
Lubowitz,84,72,1,-1,1257000
Hamill,98,76,1,1,1915000
Bergstrom,76,86,0,2,1474000
Bauch,85,96,3,4,1549000
Schmeler,73,80,3,4,2078000
Kuhic,96,71,2,-3,1363000
Legros,79,88,4,4,1274000
Jakubowski,82,80,1,3,1876000
Kohler,97,85,4,-1,1845000
Kuhlman,72,83,4,2,1852000
Kovacek,73,71,3,-1,1278000
Bergstrom,75,90,4,0,1147000
Legros,85,83,-2,2,1302000
Denesik,83,92,-3,1,1534000
Zieme,94,78,0,-2,1784000
Larkin,99,83,1,-1,2075000
Kuphal,87,98,-1,-3,1862000
Dickens,81,89,2,4,1984000
Nicolas,89,88,2,-1,1590000
Baumbach,92,76,2,-1,2108000
Russel,86,87,0,4,1415000
O'Keefe,78,85,-2,-2,1625000
Beier,73,70,-1,-3,1474000
Lang,95,73,1,3,2120000
Hoeger,86,79,1,0,1451000
White,91,87,-2,-2,1450000
Marquardt,96,74,3,4,1652000
West,72,93,-2,1,2078000
Abernathy,92,99,0,-1,1815000
Sauer,77,78,1,0,1622000
Wisozk,88,98,2,4,1112000
Spinka,92,96,-2,-3,1359000
Wiza,94,73,3,-2,1751000
Bailey,90,78,-1,0,1319000
Kassulke,79,92,4,0,1498000
Carter,94,78,3,1,1434000
Gutkowski,94,81,-1,-2,2117000
Upton,76,77,-1,-3,1811000
Jast,75,84,-1,3,1219000
Flatley,79,85,3,1,1200000
Rippin,93,79,-2,3,2023000
Shanahan,71,90,2,3,2121000
Douglas,89,99,-2,-1,1772000
Cronin,90,95,0,0,1105000
Feest,86,88,1,-1,2088000
Romaguera,76,92,3,3,1400000
Treutel,82,79,2,-3,1501000
Barton,84,99,3,2,1126000
Franecki,84,80,2,2,1589000
Langworth,77,98,3,0,2130000
Krajcik,90,98,2,-3,1725000
Jakubowski,90,78,-3,3,1520000
Hammes,93,89,0,4,1396000
Wilkinson,82,71,-2,3,1306000
Gorczany,92,72,-2,4,1330000
Ebert,98,92,2,3,1586000
Walsh,97,93,4,3,1413000
Larkin,92,88,1,-3,1839000
Wisozk,79,82,-2,-1,1493000
Turner,93,79,2,2,1338000
Fisher,74,93,-2,4,2098000
Christiansen,96,82,1,1,1784000
Gerhold,85,71,-1,1,1229000
Orn,73,76,2,1,1336000
Brekke,83,91,3,2,1893000
Zboncak,99,87,3,-1,2185000
Marks,96,84,-3,0,1196000
Moen,70,93,3,-3,1366000
Daugherty,93,73,3,-1,1190000
Ryan,83,95,-2,2,1595000
Grimes,97,91,2,1,1325000
O'Hara,76,81,2,-1,1462000
Littel,95,95,4,-1,1385000
Leannon,98,77,1,-2,1207000
Hackett,72,80,-1,3,2137000
Murray,98,99,3,1,1390000
Hodkiewicz,92,93,0,4,1377000
Champlin,98,87,4,2,1292000
Armstrong,77,77,-3,-3,1255000
Hamill,94,80,-2,-1,1835000
Nolan,89,97,2,2,1823000
Stiedemann,83,85,3,1,1716000
Gleichner,85,85,0,0,1360000
Strosin,71,78,1,-1,1588000
Sauer,89,81,-2,3,1282000
Jones,88,73,0,3,2006000
Adams,85,76,4,1,2036000
Gibson,75,85,3,2,1749000
Lynch,87,72,0,1,1206000
Ritchie,90,83,2,-3,1543000
Howell,77,90,3,0,1629000
Grant,99,90,0,4,1737000
Hickle,73,78,1,1,1603000
Klein,87,89,4,-2,1175000
Pollich,74,89,4,2,2084000
VonRueden,89,74,2,1,1503000
Hayes,99,85,-2,4,1756000
Konopelski,82,84,-1,2,1851000
Jaskolski,96,82,0,4,1252000
Ruecker,95,84,1,2,1997000
Muller,88,73,0,4,1603000
Schneider,81,78,3,-2,1589000
Kris,89,88,4,2,1979000
Ward,86,94,4,0,2118000
Hills,81,90,0,1,2150000
Mitchell,79,78,2,4,1822000
Schmeler,71,80,-3,3,1398000
Homenick,98,99,3,1,1307000
Reynolds,97,82,-2,-1,2125000
Bahringer,95,89,-2,0,1308000
Gorczany,84,99,0,4,1588000
Rippin,96,83,0,4,2181000
Schowalter,77,99,-3,-2,2081000
Lubowitz,80,76,3,1,1231000
MacGyver,80,82,1,0,1697000
Connelly,86,81,-1,3,1832000
Jast,71,91,-2,0,1226000
Legros,72,70,1,-2,1322000
McCullough,83,82,-3,3,1389000
Rath,80,96,1,1,1291000
Pollich,75,76,3,0,2031000
Hermann,88,74,4,4,1637000
McKenzie,90,79,1,3,1171000
Conn,92,87,-3,-2,1781000
Russel,97,93,1,2,1952000
Nader,76,85,-3,4,1506000
Schaden,95,93,3,-3,1559000
Hilll,84,82,2,1,1314000
VonRueden,84,82,2,1,2137000
Ankunding,75,71,3,-1,1767000
Buckridge,97,87,0,3,1211000
Okuneva,71,77,4,-1,1583000
Ebert,86,93,1,0,2116000
Walter,90,99,3,1,1928000
Dicki,92,80,2,4,1236000
Quitzon,99,79,4,4,2197000
Turcotte,77,87,-1,1,1173000
Ward,92,71,-3,-1,1121000
Romaguera,85,94,-1,1,2012000
Abbott,92,99,-3,-1,1161000
Will,83,99,-3,-1,1403000
Pfeffer,72,96,-3,3,1864000
Purdy,86,86,3,-1,1324000
Reynolds,89,87,4,4,1183000
Von,83,75,-3,1,1511000
Ebert,87,79,2,1,1589000
Schuppe,95,93,0,-2,1387000
Wilkinson,80,82,4,4,1539000
Hilpert,95,84,1,2,2196000
Boyer,88,77,0,1,2185000
Doyle,93,79,4,2,1191000
Schmeler,94,94,1,-3,1429000
Bailey,90,88,-3,3,2011000
Cassin,99,86,-3,0,1645000
Paucek,82,74,4,-1,1811000
Jerde,75,76,4,-2,1207000
Wuckert,88,72,-3,0,1513000
Hermiston,71,84,-2,0,1444000
Stokes,92,89,3,4,2065000
Klein,85,83,-3,-2,1445000
Pouros,82,70,-3,-2,1648000
Huel,83,98,0,2,1965000
Bartell,81,78,1,2,1271000
Ebert,72,83,-3,3,1899000
Jacobi,80,97,-1,0,1472000
Howe,93,79,-3,-2,1333000
Upton,73,74,2,-2,1337000
O'Connell,86,95,-3,-1,1158000
Feil,84,98,4,2,2073000
Mueller,81,91,3,0,2101000
Rice,79,75,0,-1,2137000
DuBuque,98,88,-2,-2,1875000
Reichert,96,87,3,0,1149000
Kuphal,70,89,4,-1,1182000
Hills,73,99,0,-2,1759000
Blanda,96,74,3,4,1221000
Wuckert,73,89,0,4,1775000
Mills,72,82,4,2,1343000
Howe,81,81,2,2,1298000
D'Amore,85,74,1,0,1707000
Macejkovic,93,81,-1,2,2187000
Mitchell,79,84,4,-3,1504000
Bins,81,76,1,-2,1354000
Cormier,93,70,4,0,2021000
Schoen,89,70,-1,-2,1609000
Romaguera,88,85,-1,0,1447000
Bednar,94,71,4,4,2145000
Deckow,72,83,0,-3,2199000
Bode,76,95,3,0,1840000
Krajcik,80,90,0,3,2003000
Larson,78,97,1,1,1521000
Trantow,85,98,-1,-1,2131000
Bernhard,89,80,-2,4,1163000
Powlowski,73,79,1,-2,2184000
Johnston,80,99,0,1,1808000
Schamberger,79,78,-3,0,1277000
Roberts,79,75,0,-1,1665000
Carroll,73,84,0,1,1318000
Oberbrunner,73,80,0,0,1295000
Gusikowski,81,92,3,2,1326000
Boehm,88,70,-2,4,1293000
Thompson,82,80,-3,1,1653000
Schultz,73,97,3,3,1778000
Dibbert,72,77,3,-3,1994000
Walker,81,99,-2,3,2076000
Feest,89,74,-3,4,2136000
Balistreri,82,89,-1,-1,1669000
Gaylord,73,77,2,1,2037000
Gulgowski,97,72,2,-2,1119000
Padberg,97,71,3,2,1903000
Jakubowski,95,84,4,-2,1625000
Jerde,81,83,3,2,1396000
Schimmel,77,96,-2,0,2033000
Schmitt,94,84,3,1,1517000
Grant,88,92,3,-2,2065000
Douglas,80,70,-2,-3,1957000
Zboncak,93,73,3,2,2047000
Jaskolski,84,92,2,3,1204000
Olson,86,97,1,1,1574000
Walter,92,79,4,2,1100000
Glover,80,84,1,-1,1182000
McLaughlin,85,71,3,2,1398000
Heller,75,80,-3,2,2159000
Gusikowski,70,73,-1,0,1699000
Kris,97,85,2,3,1809000
Bartoletti,82,70,0,-2,1404000
Dickens,99,85,-1,-1,2181000
Muller,84,82,-1,1,2104000
Marks,98,87,-3,-3,1277000
Lehner,92,93,1,4,1221000
Senger,92,91,2,3,1407000
Marquardt,73,73,2,3,1373000
Beahan,86,78,4,0,1826000
Bins,81,97,-3,-3,2028000
Powlowski,79,91,2,-2,1255000
Halvorson,77,94,1,2,1579000
Stiedemann,99,84,-2,1,1530000
Greenfelder,77,92,-3,-2,1322000
Cummerata,77,91,4,0,1161000
Bode,86,86,2,-2,1485000
Auer,73,94,-2,0,1151000
O'Reilly,74,91,0,2,1741000
Franecki,81,71,-3,-1,1974000
Conn,87,81,3,2,1950000
Rowe,90,94,1,-1,2062000
Emmerich,74,98,-2,1,1698000
Lockman,74,82,-1,0,1411000
Goyette,77,96,-1,1,1923000
Bayer,98,82,2,4,1177000
Maggio,92,89,1,-2,1356000
Wuckert,81,96,4,-3,1686000
Ryan,83,98,1,1,1470000
Greenholt,90,83,2,4,1204000
Rowe,71,81,1,-1,1594000
Upton,96,90,3,-2,1193000
Wunsch,75,82,-3,-2,1564000
Wuckert,94,95,3,0,1452000
Gorczany,80,86,-3,-2,1987000
Stehr,97,85,3,4,2096000
Bartoletti,71,89,1,-3,1608000
Reilly,76,98,0,-3,2185000
West,83,82,3,-3,1402000
Wuckert,88,99,-1,2,1104000
Bradtke,92,99,0,3,1979000
Abernathy,72,92,2,-1,1902000
Wintheiser,95,79,2,4,1672000
Schuster,95,76,-3,-2,1608000
Crooks,91,71,4,3,1913000
Rath,96,91,-1,1,1206000
Murazik,97,95,-1,-2,2128000
Koch,75,77,0,-3,1794000
Tromp,85,94,0,2,1489000
McLaughlin,72,92,-2,0,2187000
Yundt,83,96,1,-1,1372000
Upton,82,87,4,4,1538000
Pfannerstill,79,78,4,3,2154000
Bartell,82,70,-2,-3,2117000
Pacocha,73,85,-1,3,1456000
Schumm,74,75,-3,-1,2066000
Labadie,94,77,1,4,1201000
Kohler,72,71,0,-3,1585000
Balistreri,75,82,4,3,1502000
Treutel,80,81,-2,3,1116000
O'Keefe,74,96,-3,2,1769000
Block,93,92,-2,-2,1143000
Quitzon,72,70,1,-3,1543000
Kassulke,97,91,-3,-1,2139000
Kulas,90,81,-2,3,1564000
Lowe,72,92,-3,4,1765000
Kirlin,79,73,-3,0,1260000
Goodwin,84,90,1,2,1653000
Greenholt,71,97,2,1,1919000
Walker,95,85,-3,4,2005000
Breitenberg,84,96,-1,1,2035000
Windler,91,87,1,1,1317000
Harvey,71,90,3,-2,1442000
Oberbrunner,82,82,-1,3,1982000
Bergstrom,94,97,4,-1,1149000
Rath,74,88,-2,4,1611000
Ankunding,96,89,0,1,1330000
Klocko,88,70,0,-1,1929000
Towne,92,99,1,4,2032000
Glover,85,73,2,3,1851000
O'Conner,73,94,1,-1,1893000
Murazik,75,85,-2,2,1367000
Reichel,98,97,-1,-2,1690000
Johns,73,92,2,1,1443000
Heathcote,83,84,2,-3,2010000
Cummings,91,92,2,2,1348000
Huel,73,71,0,0,1860000
Koepp,91,77,1,-2,1903000
Dibbert,93,83,2,-2,1564000
Tromp,78,97,1,2,1281000
Reinger,83,79,3,1,2097000
Kris,75,91,2,1,1526000
McKenzie,70,76,3,3,1352000
Gorczany,86,84,2,-1,1481000
Predovic,75,76,4,0,1850000
Dach,97,82,0,-1,2132000
Greenfelder,81,94,-3,1,1351000
Koelpin,87,81,-2,3,1769000
Grimes,79,92,-2,1,1555000
Reichel,87,82,4,3,2014000
Kunde,80,94,-2,-1,1769000
Cronin,89,87,-3,2,1252000
O'Kon,89,97,2,3,1177000
Schowalter,78,80,4,-3,1116000
Legros,86,94,3,-2,2086000
Schamberger,74,85,3,3,1328000
Hand,88,79,-1,2,2060000
Huels,89,74,1,-3,1437000
Schmeler,80,83,0,-3,1840000
Cremin,71,72,-2,-3,1458000
Hoppe,76,97,2,1,1246000
DuBuque,87,90,0,-1,1401000
Torphy,77,77,-3,-3,1249000
Rempel,92,92,4,2,1308000
Swaniawski,72,83,-2,-1,1256000
Schuster,93,82,0,-3,1394000
Mosciski,99,89,0,-3,1283000
Green,80,80,3,-2,2154000
Hudson,74,90,2,3,1554000
Kuvalis,72,94,0,0,1577000
Goodwin,70,89,3,0,1375000
Zieme,88,98,3,-2,1265000
Pagac,93,79,-2,-3,1768000
Hudson,76,83,2,-1,2100000
Smith,91,74,4,2,2036000
Senger,78,83,1,0,1351000
Schneider,84,83,2,0,1725000
Kutch,99,92,1,-3,2129000
Pollich,82,87,4,2,1729000
Upton,81,77,4,2,1176000
Jacobi,73,76,4,4,1585000
Runolfsdottir,76,99,-3,1,1684000
VonRueden,76,86,3,2,1242000
Shields,76,97,2,1,1605000
Auer,76,83,1,1,1281000
Luettgen,84,77,2,1,1649000
Shanahan,73,78,4,3,1379000
Boyer,70,87,4,3,1350000
Orn,99,71,0,1,2196000
Beier,83,77,-1,1,2023000
Buckridge,93,73,2,2,1454000
Wilderman,82,95,3,2,1508000
Von,78,85,-3,4,1169000
Spinka,98,85,-3,-3,1999000
Grant,78,81,2,4,2010000
Prosacco,73,85,-3,-3,1287000
Kertzmann,72,89,4,4,1188000
Fadel,81,72,-2,1,1512000
Kirlin,73,70,-3,0,1218000
Dooley,89,89,0,-2,2123000
Crona,82,81,0,-2,1629000
Nader,98,96,1,3,2181000
Friesen,81,71,2,-1,2044000
Balistreri,92,98,1,3,1321000
White,71,71,0,-3,1561000
Bogan,82,92,0,4,1496000
Kertzmann,89,87,-3,4,1828000
Howell,90,71,3,0,2020000
Altenwerth,78,97,1,2,2005000
Mitchell,71,92,3,4,2028000
Franecki,98,97,2,-1,2115000
Leuschke,98,85,0,-2,1388000
Roob,78,98,0,-2,1675000
Schneider,73,74,0,1,1588000
Skiles,80,85,0,2,1246000
Wolf,98,91,1,-2,1635000
Borer,92,78,4,0,2016000
Roob,72,92,1,-2,1826000
Berge,98,90,3,4,1232000
Lockman,82,91,-1,2,1648000
Larson,97,93,-3,2,1140000
Satterfield,94,78,-1,0,1587000
Ziemann,97,93,1,-1,1493000
Gleason,79,86,3,4,2138000
Wintheiser,79,93,-2,-1,1152000
Ortiz,91,89,2,3,1922000
Kuhlman,92,91,-1,-1,1441000
Kuhn,85,99,2,3,1331000
Langosh,76,89,0,2,1551000
Cummerata,93,73,-1,-3,1254000
Wuckert,96,75,1,3,1228000
Gusikowski,72,82,4,-2,1135000
Carroll,73,84,1,3,1639000
Bins,92,74,4,2,1768000
Hirthe,89,76,2,-1,2050000
Johns,98,76,4,0,1467000
Konopelski,96,73,4,1,2038000
Pagac,95,87,2,-1,1347000
Lindgren,86,88,-2,-1,1682000
Johnson,89,75,-1,0,1777000
Wilkinson,78,75,1,-1,2102000
Berge,91,73,-1,-1,1665000
Dickens,75,70,2,-2,1595000
Farrell,78,86,0,0,1489000
Feeney,72,72,2,-2,2009000
Jenkins,80,82,3,0,1832000
Huel,99,84,-1,3,2090000
Stracke,84,99,0,-1,1278000
Huel,84,78,2,4,2079000
Cormier,77,93,2,-2,1782000
Hilpert,74,95,1,-1,1588000
Feil,72,96,2,3,1271000
Sporer,79,93,4,3,1615000
Grimes,89,91,-3,3,2071000
Wolff,74,82,1,4,1577000
Jones,86,87,4,-3,2075000
Langworth,86,91,-2,1,1789000
Kris,71,89,0,-3,1740000
Reinger,81,80,4,-2,1940000
Metz,84,77,2,0,2161000
Kohler,93,99,2,2,1667000
Hoeger,93,90,0,2,1847000
Mayert,78,85,4,-1,2167000
Zulauf,93,74,0,-3,1375000
Senger,81,96,2,-2,1835000
Gislason,92,74,-3,-1,1473000
Feil,93,76,4,4,2043000
Sipes,90,83,1,1,1548000
Boyer,88,98,4,2,1638000
McGlynn,89,92,-3,-3,2132000
Morar,81,99,-1,-3,1269000
Pouros,89,90,1,3,1291000
Feest,87,81,1,-1,2067000
Cole,83,73,3,1,1923000
Beier,78,97,-3,0,1875000
Kautzer,83,73,2,4,1277000
Durgan,92,92,0,3,2017000
Bergnaum,86,79,-3,1,2023000
Fritsch,73,97,0,3,1920000
Kiehn,79,98,-3,2,2023000
Hickle,81,73,1,1,1924000
Smith,93,78,0,3,1318000
Rippin,82,70,-2,0,1302000
Klocko,86,98,0,2,2048000
Welch,91,94,-2,2,1951000
Reilly,91,84,-2,3,1965000
Fadel,79,72,-2,4,1371000
Borer,79,97,-3,0,1544000
Carroll,70,85,2,1,1214000
Batz,95,85,-3,2,1575000
Borer,91,87,0,3,1937000
O'Kon,81,94,3,-1,1942000
Dooley,74,79,4,1,1924000
Roob,71,88,0,-3,2078000
White,85,82,1,4,1915000
Monahan,70,95,-3,2,1708000
Armstrong,79,95,0,-2,1632000
Howe,97,77,4,1,2009000
Schneider,82,86,-2,3,1838000
Bruen,80,79,-3,-2,1939000
Fritsch,77,74,-1,-2,2108000
Gaylord,79,92,0,4,1882000
Vandervort,84,81,4,1,1131000
Boehm,82,75,0,0,1444000
Robel,93,84,2,-2,1618000
Jacobs,92,90,0,0,1536000
VonRueden,81,95,-2,2,1431000
Hegmann,92,78,3,-1,2151000
Lockman,98,70,-1,0,2055000
Sanford,79,73,3,-2,2002000
Tremblay,99,98,-1,2,1587000
Rodriguez,78,82,-1,4,1505000
Trantow,82,97,0,1,2089000
Satterfield,95,77,4,-3,1558000
Flatley,78,92,3,2,1682000
Bruen,91,98,1,1,1207000
Will,90,96,-2,4,1957000
Stamm,76,81,1,4,1548000
Thompson,91,81,-1,4,1628000
Raynor,76,75,1,-1,1225000
Bergstrom,71,73,2,-2,1149000
Berge,81,98,-3,3,1274000
Fisher,77,91,0,2,1193000
Lowe,93,97,4,0,1668000
Leuschke,74,94,4,0,2193000
Greenfelder,83,96,0,-2,1754000
Friesen,96,72,-1,0,1656000
Lang,88,86,2,0,1502000
Runolfsson,70,86,2,2,1888000
Kuhn,73,90,1,-3,2145000
Ward,80,95,4,2,1131000
Skiles,79,78,3,-1,2113000
Breitenberg,77,72,-2,4,1841000
Parisian,71,88,4,3,1664000
Greenholt,94,74,1,-1,2175000
Reilly,78,89,3,0,1890000
McLaughlin,86,92,-1,2,1678000
Marks,98,97,1,-3,1436000
Walter,72,96,-2,-2,1245000
Huels,94,74,-3,0,2071000
Herzog,72,96,4,-1,1260000
Hagenes,74,85,3,-3,1414000
Howell,70,78,0,-2,1396000
Hartmann,76,98,-3,0,1467000
Towne,90,97,-1,3,1664000
Flatley,98,85,1,2,1532000
Kuphal,88,73,1,3,1897000
Turcotte,89,85,1,-1,1327000
Hackett,78,70,-1,3,1258000
Berge,98,73,-1,4,1929000
Bednar,80,94,1,4,1308000
Hickle,74,99,4,3,1537000
Sporer,72,99,-1,-3,1723000
Hagenes,76,86,-3,1,1853000
Schumm,73,79,-1,3,1857000
Mann,80,91,3,-3,1510000
Brakus,98,96,-1,4,1214000
VonRueden,72,80,4,-2,1590000
