NAME,TRANSITSCORE,WALKSCORE,VALUEINCREASEPAST,VALUEINCREASEFUTURE,MEDIANVALUE
Herman,97,89,3,3,1556000
Halvorson,81,97,-2,2,1734000
Rath,93,79,-2,-1,1496000
Maggio,80,82,-1,-2,1230000
Rohan,90,72,-2,2,1970000
Champlin,97,79,2,1,1734000
Collins,92,98,4,4,2144000
Willms,79,95,-2,-3,1482000
Hauck,81,86,2,2,2086000
Strosin,82,97,1,1,1629000
Sawayn,84,71,3,-2,1510000
Weissnat,89,97,-3,4,1624000
Kuphal,78,71,-2,4,1247000
Cole,77,76,0,-1,1192000
Bayer,92,70,-1,0,1819000
Wiza,87,88,3,3,1478000
Franecki,98,89,2,3,1928000
Sawayn,80,96,-1,-2,1416000
Collins,80,79,-1,-2,1962000
Barton,75,88,3,2,1770000
Cole,95,95,-1,-3,1912000
Kulas,89,75,-2,4,1203000
Grant,76,84,1,0,1878000
Ward,80,85,4,-2,1952000
Kling,96,70,1,-2,1629000
Labadie,91,80,-3,-3,1669000
Haag,87,70,2,3,1262000
Dicki,76,90,4,2,1830000
Lindgren,99,83,-2,2,1861000
Mohr,83,74,1,3,1422000
Homenick,88,72,2,4,1250000
Turcotte,98,98,2,1,1813000
Raynor,81,74,1,3,1196000
Feest,94,71,0,1,1261000
Kreiger,86,92,0,-1,1509000
Batz,79,77,-3,-3,1458000
Stracke,91,95,4,0,1319000
Kling,82,90,-2,4,1201000
Kuhn,85,94,3,4,1869000
Botsford,71,86,1,4,1549000
Bartell,95,84,-1,4,1389000
McClure,83,85,4,0,2111000
Hansen,95,76,-3,4,1708000
Krajcik,80,96,-2,4,2101000
Stiedemann,92,96,-2,1,1645000
Kirlin,85,83,2,1,1993000
Botsford,90,90,4,3,1637000
Shields,80,81,-1,4,1723000
Yundt,83,89,2,1,1363000
Jacobi,89,98,-3,3,1898000
Schowalter,93,78,4,-2,1191000
Klocko,82,90,3,-3,1321000
Gleason,79,79,3,-3,1485000
Connelly,92,73,3,-3,2074000
Bahringer,84,83,-1,2,1764000
Schroeder,92,98,1,1,1533000
Bernhard,82,78,-3,1,1244000
Oberbrunner,89,76,-1,2,1370000
Windler,74,92,2,-2,1898000
Murphy,90,95,3,-2,1907000
Koss,96,85,1,3,2083000
Grady,73,81,1,0,1262000
Ullrich,80,76,-2,1,1334000
Wyman,70,94,0,-2,1640000
Dickinson,81,87,1,0,2006000
Sauer,98,86,3,-1,1782000
Hartmann,74,77,1,-1,1901000
Barrows,92,83,0,4,1410000
Bayer,89,89,1,4,1654000
Watsica,92,97,1,2,2038000
Smith,77,72,-3,-1,2000000
Prohaska,91,80,2,3,1566000
Douglas,91,86,-3,-1,2124000
Toy,76,87,2,1,1641000
Steuber,72,72,-3,-2,1245000
Ritchie,87,96,0,2,2159000
Erdman,77,97,0,-2,1930000
Senger,77,83,-3,0,1713000
McDermott,89,75,-1,-1,1698000
Gottlieb,91,82,2,0,1373000
Armstrong,89,83,2,1,1363000
Gleason,88,85,2,1,1292000
Mraz,99,84,4,3,1939000
Hoppe,81,73,1,-3,1959000
Mann,83,84,-3,3,1112000
Rolfson,94,75,3,-2,2178000
Keebler,83,87,-2,0,1445000
Kub,96,97,-3,1,1905000
Johns,97,83,1,-1,1950000
Steuber,83,92,-1,2,1948000
Donnelly,96,95,4,2,1180000
Kuphal,97,82,3,-2,2195000
Gerlach,89,95,4,-1,1728000
Durgan,82,88,2,-2,1175000
Wisozk,96,99,-3,1,1197000
Boyer,95,85,4,3,2072000
Olson,98,84,3,2,2187000
Rutherford,75,88,3,-2,1869000
Mayer,75,81,-1,-3,1466000
VonRueden,82,79,1,-3,2170000
Murray,88,88,3,4,1863000
Gislason,86,77,0,4,1217000
Batz,96,88,0,-2,1539000
Koss,88,90,1,3,2104000
Goodwin,73,71,2,-2,1799000
Eichmann,73,83,3,3,1651000
Heathcote,84,76,2,3,2119000
Weissnat,99,71,-1,3,1495000
Kessler,95,82,-3,3,1841000
Rohan,70,97,-2,-2,1828000
Deckow,89,95,1,-1,1677000
Gerhold,99,99,1,-3,1607000
Spinka,89,70,-1,1,1508000
Kris,87,88,4,3,1563000
Corkery,76,72,1,-2,1276000
Kessler,82,86,2,3,1812000
Howe,75,85,3,-2,2043000
Corkery,76,88,-1,2,2046000
Russel,97,78,2,0,1959000
Rau,75,73,2,2,2152000
Howell,73,84,1,3,1293000
Adams,98,99,-3,1,1371000
VonRueden,88,88,-2,-2,2021000
Glover,87,86,2,-3,2160000
Bogan,77,83,1,3,1488000
Gottlieb,74,76,2,1,1180000
Corkery,93,81,-1,0,1583000
Goldner,93,84,-1,-3,1202000
Jenkins,73,94,-2,-1,1180000
Hoeger,73,74,2,-2,1373000
Hane,89,98,0,-2,1663000
Reichert,72,77,-1,3,1614000
D'Amore,71,90,2,-2,2172000
Lynch,78,82,3,1,1110000
Gottlieb,89,74,3,3,2048000
Schimmel,98,74,-3,-3,1579000
Wyman,77,90,2,1,1613000
Mills,90,98,-3,0,1418000
Beier,94,73,-1,2,1624000
Rippin,83,96,-3,1,1433000
Krajcik,83,92,2,-3,1800000
Quitzon,88,80,-1,-1,1932000
Mitchell,74,79,4,4,1613000
Deckow,70,93,-1,4,2164000
Harris,75,86,-3,-1,2163000
Tromp,73,95,-3,1,2175000
Bergnaum,84,77,-2,-2,1932000
Legros,74,71,2,-1,1908000
Klein,95,90,1,4,1667000
Rice,78,82,4,3,1921000
Lubowitz,72,93,1,0,1133000
Quigley,85,82,3,4,2091000
Ullrich,86,83,2,-2,2038000
Hartmann,80,90,-3,4,1307000
Walker,87,71,-2,-3,1504000
Barton,93,92,0,4,2004000
Luettgen,74,89,4,3,1599000
Cummings,96,90,-1,-2,1114000
Waters,87,97,-3,-2,1183000
Zemlak,94,83,-3,2,2042000
Armstrong,82,99,3,-1,1931000
Roob,90,83,-3,2,1371000
Mayer,99,78,-1,-2,2183000
Breitenberg,96,95,2,-1,1868000
Klein,78,84,1,-3,1939000
Gerhold,78,80,4,2,1944000
Mraz,88,71,-3,1,1578000
Padberg,99,88,2,2,1870000
Kuhn,78,80,2,0,1652000
Dietrich,74,89,3,2,1825000
Beier,72,80,-2,3,1605000
Wintheiser,93,84,3,-3,1402000
Rice,89,76,2,-2,1627000
Mueller,75,82,3,-3,1366000
Johnson,81,84,-2,4,1761000
Bosco,89,84,3,2,1236000
Kunze,97,85,1,3,2043000
Schumm,96,80,2,-1,1827000
Bruen,96,88,-3,-1,1100000
Kling,73,92,-2,-1,1434000
Cummerata,85,97,-2,-2,1276000
Keeling,84,96,3,-1,2129000
Reichert,98,89,2,3,1494000
Kling,77,90,-3,2,1455000
Mills,74,89,-2,2,1558000
Conroy,76,93,-1,4,1877000
Bartoletti,98,80,-3,1,1425000
Miller,97,89,-1,-3,1881000
Greenfelder,74,96,-2,0,1341000
Kunde,73,95,4,0,1553000
Huel,94,85,4,-1,1900000
Runte,90,72,-1,-3,2184000
Brakus,77,73,-2,-3,1203000
Bahringer,78,72,4,4,2191000
Dooley,90,77,3,1,1580000
Yost,75,81,0,0,1562000
Howell,90,92,4,0,1742000
Wilderman,84,71,2,4,1480000
Kilback,97,71,-1,-2,1128000
Weimann,78,87,2,-3,1671000
Pagac,93,72,2,0,1296000
Metz,80,97,3,1,1370000
Moen,99,75,2,4,2027000
Wiza,72,77,0,-2,1752000
Connelly,94,73,2,4,1189000
Bogisich,72,83,0,2,2108000
Koss,95,81,3,-1,1473000
Mertz,76,74,4,0,1947000
Bins,79,72,3,-2,1254000
Bogan,82,89,-1,0,1725000
Corwin,80,91,-2,1,1201000
Wisoky,86,77,-3,3,1140000
Gislason,84,95,-2,2,1324000
Crona,97,95,-3,-2,1150000
Aufderhar,91,77,1,-2,1265000
Funk,82,78,0,3,1807000
Zulauf,87,97,1,-1,1278000
Shields,94,89,-1,4,1961000
Witting,94,92,1,-3,2156000
Berge,73,73,1,4,1526000
Wilderman,83,80,4,0,1824000
Fahey,80,75,4,-2,1291000
Marks,84,89,-1,4,1950000
Cormier,87,86,4,-1,2151000
Koch,87,86,4,1,1187000
Hane,79,93,-1,-2,1755000
Hackett,91,99,2,3,2009000
Hessel,70,92,1,-1,1365000
Boyer,90,80,3,-3,2148000
Ferry,81,70,1,-1,2033000
Conn,91,89,0,-2,1509000
Schneider,79,74,1,2,1470000
O'Reilly,90,76,-1,-3,1710000
Rempel,97,72,-2,0,1741000
Bogisich,91,86,0,1,1588000
Bayer,97,91,1,3,2016000
Mann,82,98,0,3,1334000
Hane,81,89,2,1,1923000
Mertz,99,97,1,4,1321000
Blick,88,77,-1,4,1135000
Blick,75,81,-2,-1,1142000
King,71,70,2,-1,1705000
Predovic,93,79,2,1,1316000
Gutmann,98,97,4,4,1656000
Runolfsdottir,96,86,1,-2,1305000
Walter,93,85,-3,-1,1905000
Berge,85,75,-2,-2,1180000
Prosacco,88,82,2,-3,1380000
Stanton,76,86,-1,-1,2188000
Toy,75,98,4,0,1785000
Rempel,70,78,2,-2,1451000
Schimmel,91,94,3,-3,1146000
Collier,80,80,-3,-3,1939000
Leannon,73,75,3,0,1772000
Flatley,83,86,3,0,2101000
Schaden,79,82,-2,1,1776000
Boyer,70,96,3,4,2044000
Hermiston,86,95,0,-2,2087000
Mosciski,91,93,3,-2,2128000
Nicolas,84,79,-1,-1,1965000
Bergstrom,95,79,-1,-2,1407000
Murphy,96,99,-2,-3,2084000
Lowe,83,78,0,2,1233000
Rowe,95,97,1,-2,1218000
Schoen,77,85,0,-1,1316000
Turcotte,80,70,-2,0,1863000
Crona,82,85,-2,0,1298000
Klein,74,71,4,-3,2115000
Kilback,75,75,2,2,1589000
Gutkowski,77,94,1,2,1169000
Stroman,94,89,2,-1,1917000
Brekke,97,90,4,-2,1398000
Ortiz,84,90,1,2,1984000
Schoen,71,91,-2,0,2085000
Grant,80,98,-3,3,1498000
Kuhlman,87,87,0,-1,1435000
Mertz,98,75,1,3,2036000
Fisher,75,84,0,1,1748000
Effertz,78,81,-3,4,1894000
Erdman,78,70,4,2,1802000
Hand,92,88,4,-3,2020000
Weber,90,96,2,3,2131000
Pagac,75,76,3,2,1857000
Kertzmann,79,73,3,-2,1274000
Mitchell,81,98,0,-1,1109000
Raynor,91,92,1,2,1227000
Anderson,83,82,1,3,2031000
Moen,90,82,3,0,1159000
Gutmann,90,82,2,0,2071000
Hansen,95,80,2,4,1729000
Reynolds,94,92,1,0,1637000
Sauer,77,82,-1,3,1514000
Carter,85,97,-1,-3,2082000
Schneider,93,97,1,1,1358000
Kemmer,85,83,-3,1,1748000
Lebsack,85,84,0,4,2144000
Bartoletti,73,95,-1,2,1889000
Rohan,95,86,2,-1,1581000
Mosciski,87,86,2,-2,1978000
Wunsch,79,98,-1,-2,1879000
Larson,93,77,3,0,2064000
Harber,95,93,3,1,1542000
Mann,80,79,3,-2,1354000
Hahn,88,82,-1,4,1297000
Wisozk,99,86,2,3,2015000
Medhurst,98,76,3,0,1386000
Wisozk,88,76,2,1,2160000
MacGyver,98,88,4,4,2018000
Mante,83,84,1,-3,1990000
Hansen,74,96,1,2,1924000
Konopelski,92,85,4,3,1335000
Koepp,73,91,-1,-2,2032000
Rodriguez,71,76,2,-2,1865000
Rodriguez,99,99,0,2,1577000
Hoeger,81,89,0,-1,1264000
Corkery,93,72,2,4,1696000
Terry,86,79,2,3,1252000
Wisozk,72,74,0,4,1200000
Windler,90,80,-3,-3,1263000
Farrell,82,83,-2,-1,1947000
Jacobson,78,78,1,-3,2113000
Keeling,75,79,3,1,2105000
Kub,84,73,-1,4,1486000
Morissette,93,98,0,1,1272000
Rice,71,89,0,3,1197000
Spencer,83,74,1,-1,1885000
Pollich,78,94,-3,-1,2035000
Walsh,84,77,0,1,2122000
Hettinger,87,96,0,-2,1486000
Connelly,94,76,4,-3,1993000
Hartmann,95,92,2,-3,2160000
Ankunding,90,82,3,0,1470000
Morar,78,94,-2,3,1974000
Macejkovic,84,95,2,2,1331000
Conn,96,90,0,0,1258000
Ernser,91,87,-1,-2,1380000
Gottlieb,82,93,3,1,2115000
Olson,84,73,1,1,1752000
Schmidt,78,91,-1,-1,1709000
Haley,78,82,2,1,1912000
Feeney,72,83,0,4,1931000
Wisozk,73,93,2,3,1908000
Quitzon,91,78,3,-2,1586000
Rodriguez,84,93,0,1,1450000
Nitzsche,97,75,3,2,1105000
Weimann,71,84,3,-3,1592000
Lockman,72,90,3,3,1416000
Russel,72,78,-1,0,1802000
Block,92,81,1,3,1440000
Altenwerth,95,74,-3,1,1853000
Johnson,82,91,2,-3,2008000
Weber,78,72,-3,-2,1725000
Bartell,94,90,2,4,1143000
McCullough,72,99,4,-3,1490000
Schulist,96,83,3,-3,1857000
Block,98,99,-1,3,1726000
Torp,85,80,-1,4,1847000
Schuster,99,91,4,3,1145000
Steuber,78,98,-3,1,2160000
Hettinger,74,74,4,-1,1227000
Schmeler,88,73,3,-1,1318000
Kunze,79,90,1,4,2094000
Gleichner,95,72,-1,4,1604000
Schuster,70,97,3,-2,2135000
Blanda,95,86,2,-3,2019000
Pollich,93,99,2,1,1586000
Grant,74,74,2,4,1699000
Jast,88,87,4,-2,1378000
Steuber,92,92,1,-3,1726000
Howell,72,94,-1,-2,1816000
Larkin,84,89,-2,-1,1215000
Marks,88,97,-1,-3,1517000
Buckridge,92,87,-2,-1,1358000
Batz,91,85,-2,3,2126000
Schaefer,89,73,3,-1,1895000
Strosin,79,70,0,0,1768000
Watsica,95,96,2,3,1208000
Hoeger,76,97,-2,4,1104000
Ondricka,81,78,0,-2,1899000
Beatty,96,74,-1,1,1645000
Miller,86,70,3,-3,1478000
Ritchie,98,81,-1,0,1456000
Dickens,95,72,0,2,1706000
Senger,73,76,-2,2,1945000
Heaney,97,97,-1,-2,1572000
Corwin,74,80,-3,2,2136000
Swift,83,98,0,2,1662000
Block,81,81,0,-1,1359000
Stracke,79,97,-3,4,1472000
Trantow,78,97,-3,0,1235000
Padberg,72,70,2,1,1141000
Prosacco,87,82,1,3,2016000
Bruen,76,78,-3,4,1626000
Corkery,99,72,2,3,1974000
O'Connell,99,85,2,1,1119000
Feest,74,89,-3,-1,1874000
Beatty,74,73,3,-3,2103000
Kuhic,70,78,3,-1,1738000
Herzog,98,87,3,-2,1655000
Hettinger,77,83,2,4,1286000
Hettinger,75,94,3,2,1890000
Konopelski,87,88,-2,-3,1381000
Cassin,92,83,-3,-1,1976000
Hintz,89,83,3,-1,1755000
Mitchell,80,77,2,3,2186000
Glover,94,75,-3,4,1375000
Ledner,96,78,-2,-2,2178000
Legros,81,81,-1,-3,1552000
Nienow,77,99,-1,4,1320000
Rath,98,84,1,4,1647000
Fahey,99,86,1,-3,1424000
Turcotte,98,70,1,4,1574000
Homenick,93,87,4,2,1369000
Becker,86,98,-3,-1,1997000
Pagac,92,79,3,-3,1336000
Batz,71,87,1,-3,1639000
Kunde,80,77,4,-1,1622000
Daugherty,77,87,-1,-3,1869000
Hane,90,73,3,4,1363000
Stark,71,82,-3,2,1875000
Sawayn,81,88,2,4,1373000
Hoppe,77,86,2,1,1987000
Wisoky,82,71,3,1,1448000
Fay,90,81,4,3,1146000
Hartmann,75,84,3,-3,1854000
Vandervort,77,96,-1,1,1827000
Grant,90,96,-1,-2,1131000
Fay,96,89,2,3,1219000
Hodkiewicz,74,88,1,3,1455000
Davis,71,84,-3,1,1898000
Bernier,88,92,-1,4,1177000
Wyman,80,79,2,4,1870000
Mohr,98,82,3,-2,2113000
Harber,97,80,1,-3,1338000
Jakubowski,92,92,4,-3,2025000
Beatty,76,89,1,0,1583000
Kub,87,90,1,2,1678000
Balistreri,75,84,3,-2,1190000
Conroy,75,94,1,4,1925000
Krajcik,78,71,2,1,1202000
Stark,82,99,-1,2,1607000
Lakin,78,71,-1,3,1677000
Gibson,80,92,0,-3,2186000
Treutel,84,85,-2,4,1897000
Bergstrom,84,75,0,3,1368000
Barton,95,90,-2,2,1460000
Huels,84,77,4,-2,1505000
Schumm,74,82,1,-3,1226000
Conn,74,99,4,1,1891000
McKenzie,99,94,-1,2,1988000
Konopelski,89,98,2,2,1337000
Towne,82,97,-2,1,1164000
Grady,89,85,2,0,1768000
Gorczany,82,88,2,1,2144000
O'Kon,73,94,-2,-2,1921000
Monahan,77,89,-2,3,1969000
McCullough,88,99,-1,-3,1141000
Zboncak,91,70,2,-2,1946000
Fritsch,73,91,1,3,2095000
Zulauf,70,94,0,4,1927000
Considine,91,94,2,2,2199000
Collins,95,73,-3,1,1686000
Halvorson,89,90,0,-2,1818000
Tromp,91,75,3,1,1380000
Bosco,93,92,1,2,2181000
Raynor,72,71,-2,1,1663000
Kuhic,94,80,3,-1,1686000
Hermann,71,71,3,-1,1372000
Sauer,98,96,1,0,1750000
Dickinson,86,71,-3,-2,1985000
Bayer,87,87,-2,4,1620000
Rempel,95,93,-1,4,1653000
Reichert,80,94,-1,1,1385000
Bruen,89,97,0,0,2171000
Davis,85,93,-1,0,1732000
Goyette,92,94,-3,3,2160000
Corkery,79,75,-1,-3,2180000
Ankunding,86,85,-1,-1,1127000
Friesen,76,96,0,-1,1240000
Reinger,71,94,-2,-3,2043000
Cartwright,76,96,2,4,1457000
Kuvalis,95,91,1,3,2151000
Reinger,83,95,1,3,1321000
Kutch,98,83,3,2,1526000
Stokes,78,84,0,-2,2075000
Robel,78,97,1,3,1434000
O'Keefe,81,92,3,4,1449000
Roberts,97,99,3,0,1599000
Breitenberg,95,71,-2,-1,1898000
Ward,89,90,2,-2,1580000
Shanahan,92,95,3,-1,2094000
Corkery,89,93,4,2,2126000
Blick,81,91,2,1,1372000
Toy,77,87,4,2,1712000
Barton,76,99,-2,-3,1796000
Deckow,83,80,-1,-2,1335000
Batz,84,72,3,1,2112000
Leuschke,97,90,0,2,1847000
Hirthe,98,83,1,-1,1771000
Nader,72,70,0,-1,1602000
Rutherford,73,90,0,0,1668000
Wintheiser,81,85,1,-1,1185000
Larson,94,78,1,0,1583000
Lowe,91,98,0,-3,1475000
Veum,83,70,1,-1,1192000
Swift,76,88,3,3,2143000
Ernser,96,96,-2,4,2197000
Ritchie,87,75,1,4,1536000
Altenwerth,92,78,1,1,1306000
Senger,75,84,4,-1,2045000
Johnson,86,74,-3,3,1618000
Jerde,96,82,2,4,1204000
Bauch,80,89,2,-2,1506000
Carroll,83,91,-1,3,2176000
Bednar,78,74,0,-2,1464000
Pfeffer,71,74,1,1,1914000
Franecki,74,74,3,4,1882000
Kassulke,98,88,2,-3,1897000
Feil,73,73,-1,2,1835000
O'Connell,81,83,3,4,1814000
Rowe,78,95,1,2,1888000
Prohaska,98,70,0,1,1244000
Huel,70,88,3,-2,2058000
Ferry,92,85,-1,2,1995000
Wolff,99,92,0,0,1493000
Medhurst,96,92,1,4,2050000
Armstrong,78,85,1,-3,1366000
Wisoky,89,81,0,0,1912000
O'Reilly,74,87,-3,-3,1997000
Moore,98,83,1,-3,1652000
Cartwright,84,80,-2,1,2054000
Fisher,86,96,-1,-3,1875000
Beahan,82,86,0,1,1993000
Ankunding,72,78,3,3,2152000
Kuvalis,95,82,1,3,2121000
Wehner,83,95,-1,3,1437000
Abernathy,81,93,4,-3,1260000
Purdy,88,82,1,0,1386000
Boyle,98,75,-2,4,1289000
Thompson,96,79,0,-3,1648000
McCullough,96,90,-1,-3,1271000
Hettinger,70,81,4,-3,1599000
Harber,93,98,0,3,1123000
Stamm,79,85,-2,1,1901000
Rau,86,85,3,1,1236000
Runolfsson,70,78,1,1,1532000
Botsford,83,82,-3,-3,1176000
Hayes,87,83,-1,3,1414000
Dicki,88,95,3,1,2113000
Tillman,72,85,-1,2,2073000
Stracke,86,86,3,4,1333000
Greenholt,88,98,1,-1,1517000
Windler,81,81,4,-1,2193000
Kunde,95,93,1,0,1245000
Zulauf,78,76,0,0,2012000
Jerde,77,80,-3,2,1502000
Dicki,95,83,2,4,1385000
Ritchie,73,98,0,2,2016000
Lindgren,82,82,1,-2,1196000
Bailey,87,92,0,-1,1614000
Brown,76,84,-2,2,1949000
Murray,95,83,-3,-1,1701000
Crist,80,99,1,-3,1845000
Boyer,89,98,1,-1,2011000
Schiller,96,73,-3,3,1838000
Batz,99,72,-1,4,1349000
Johns,89,95,3,1,1166000
Cummings,94,77,-2,1,1540000
Douglas,83,93,4,-2,1883000
Marvin,93,83,2,-1,1877000
Kutch,80,86,-1,3,2164000
Luettgen,91,94,4,2,1565000
Ryan,94,78,3,-3,2026000
Gerlach,79,71,3,-1,1802000
Tromp,81,71,0,0,1679000
Welch,73,98,2,-1,1652000
Hayes,82,81,3,3,1896000
Bernhard,82,97,-2,0,1662000
Moore,76,72,-2,0,1421000
Tremblay,91,74,3,-3,2095000
Emard,88,77,-3,2,1611000
Kilback,86,72,3,4,1360000
Deckow,76,90,1,-1,1990000
Auer,71,91,4,4,1967000
Bogisich,82,83,-2,-3,1816000
Mitchell,99,76,3,-2,1538000
Kris,82,96,2,-2,1684000
Cole,79,72,4,-1,1777000
Lockman,75,73,4,-2,1522000
Weimann,78,87,4,4,2008000
Huels,77,81,4,4,1805000
Kshlerin,83,81,0,1,1867000
Yost,94,92,-2,2,1770000
Padberg,76,97,-3,1,1328000
Cole,92,95,-3,-1,2030000
Kuhlman,91,83,-1,-1,1252000
Bartoletti,93,90,2,0,1265000
Ortiz,99,78,4,2,1712000
Kshlerin,93,81,-2,0,2167000
Stehr,70,93,3,-3,1875000
Haley,95,94,0,-2,1827000
Corwin,78,80,3,-1,1147000
Bednar,79,99,2,-1,1219000
Ferry,94,79,-3,2,1159000
Bahringer,86,85,-2,-3,1847000
Morar,90,81,3,-1,1855000
Steuber,90,94,2,-2,2195000
Glover,91,72,3,-2,1491000
Hilll,83,94,1,3,1831000
Quitzon,76,88,-1,-1,1264000
Hammes,79,73,2,1,1324000
Skiles,93,76,3,-1,1183000
Daugherty,84,71,2,-3,1517000
Dietrich,81,89,0,-3,1493000
Koss,89,79,-2,-3,1612000
Beer,70,81,2,2,2118000
Gaylord,78,86,-1,-2,1820000
Block,76,99,-1,2,1211000
Kuhlman,95,76,3,1,2125000
Treutel,79,88,-1,-3,1895000
Grimes,82,72,0,-3,1234000
Streich,81,71,-3,0,1761000
Harber,98,96,-3,-3,1196000
Kassulke,73,90,2,-2,1188000
Boyle,82,95,1,0,2142000
Emard,91,71,1,-1,1500000
Brakus,79,99,2,-1,1490000
Zulauf,77,78,-1,-1,2109000
Lindgren,88,77,3,-1,2033000
Nitzsche,79,72,3,0,2166000
Hoppe,94,99,-1,-3,1763000
Bogisich,78,95,4,3,2161000
Crist,73,78,0,3,1535000
Predovic,72,95,0,2,1559000
Blick,96,81,-3,3,2196000
Block,77,92,2,1,1607000
Dooley,87,76,2,1,1841000
Rosenbaum,89,71,1,0,1434000
Tillman,75,85,-2,-3,1624000
Hayes,97,83,-3,1,1450000
Tremblay,73,81,0,-3,1562000
Kuhic,98,70,-3,4,1979000
Wolff,95,87,-2,0,1863000
Hane,90,73,3,-2,1479000
Heller,97,99,4,3,1418000
Jacobs,77,75,2,3,2109000
Hirthe,92,78,2,3,1277000
Kertzmann,87,74,-1,-2,1659000
Renner,75,91,-1,3,1809000
Stoltenberg,85,80,1,3,1490000
Erdman,96,86,1,1,1892000
Fay,89,91,3,-1,2005000
McClure,85,90,3,-3,1475000
Swift,84,85,-1,0,1583000
DuBuque,79,94,-1,2,1512000
Wisozk,75,82,4,2,1675000
Nicolas,84,78,2,4,1126000
Wiza,76,75,0,0,1457000
Pagac,89,87,-1,0,1250000
Parisian,98,84,-3,-1,1461000
Steuber,96,75,2,0,1361000
Rutherford,74,96,4,-1,2018000
Franecki,94,97,-1,-1,2157000
Dooley,93,96,0,1,2014000
Dare,88,76,1,3,1441000
Cormier,89,89,4,3,1704000
Russel,73,86,-2,1,1200000
Eichmann,80,86,1,-3,1687000
Botsford,86,74,4,-2,2139000
Orn,86,81,2,3,1249000
Hayes,98,78,2,-2,2200000
Bayer,71,87,3,-1,1928000
Thompson,92,91,-3,-3,1401000
Kautzer,90,88,3,3,1317000
Lindgren,94,94,-2,0,1932000
Runolfsson,98,92,1,-2,1826000
Hettinger,75,92,-3,2,1374000
Roob,80,97,-2,-2,1663000
Nader,82,85,4,-2,1612000
Dicki,85,92,2,-3,1394000
Bernhard,72,99,1,3,1604000
Graham,78,91,3,0,1566000
Turcotte,85,78,-1,-3,1292000
Christiansen,90,79,-3,-3,1163000
Hansen,86,98,1,1,1989000
Bosco,95,75,-2,3,1348000
Ziemann,80,77,-3,4,1488000
Connelly,72,98,3,-2,2112000
Corkery,77,94,-1,-2,1547000
Lueilwitz,86,79,3,3,1962000
Grimes,85,93,-1,-2,2191000
Crooks,98,91,-3,0,1515000
Bernhard,74,85,1,4,2194000
Bergstrom,98,94,4,-2,1485000
Lueilwitz,90,98,1,4,1324000
Bernhard,95,71,1,-3,1800000
Heller,86,93,-1,-3,1179000
Stroman,75,77,2,4,1859000
Borer,74,97,4,-2,2054000
Little,83,70,4,2,1420000
Kuhic,98,99,4,-1,1102000
Cassin,87,94,3,4,1721000
Schulist,79,90,3,-1,1547000
Predovic,81,80,2,-3,1255000
Oberbrunner,83,87,-3,-2,1528000
Predovic,71,75,-1,-3,1293000
Gerhold,88,77,-1,-1,1636000
Hirthe,82,79,0,-3,1511000
Rau,99,74,-3,-2,1509000
Blick,98,86,-2,-1,1665000
Wisozk,96,84,1,1,1137000
Rempel,79,99,2,3,2156000
Frami,90,71,1,-2,2198000
Tremblay,73,82,2,-3,1276000
Jakubowski,79,94,-1,-3,2023000
Wuckert,98,86,1,3,1498000
Blick,72,83,3,3,2061000
Crooks,94,85,3,1,1133000
Shields,80,87,1,4,1595000
King,96,75,1,2,1914000
Brekke,77,85,0,4,1654000
Fahey,73,89,-2,-1,1368000
Will,84,98,-2,-2,2199000
Vandervort,73,87,1,-1,1555000
McClure,94,84,2,4,2114000
Kertzmann,73,99,2,3,2157000
Wolff,80,89,1,-2,1229000
Ratke,85,96,-2,-1,1674000
Homenick,83,99,-2,3,1443000
Jacobson,95,87,-1,1,1735000
Nikolaus,77,72,3,4,1434000
Hilll,90,74,-3,1,1440000
Murray,81,97,-1,0,1542000
Erdman,96,85,-3,-3,1969000
Williamson,74,94,-3,3,1199000
Buckridge,85,76,2,3,2067000
Powlowski,93,92,3,4,1298000
Lang,81,94,-2,1,1392000
Roob,93,78,-2,4,1142000
Jaskolski,79,98,-2,-3,1965000
Berge,89,84,2,0,1720000
Runolfsdottir,81,79,0,4,1286000
Jones,75,98,3,-1,1107000
Pouros,73,74,2,1,1584000
Rau,82,92,0,4,1926000
D'Amore,97,83,2,-3,1656000
Raynor,90,90,-1,0,2178000
Hammes,79,96,3,3,1107000
Metz,82,90,4,3,1713000
Moore,94,93,4,0,1102000
Corwin,91,84,1,-2,1821000
Waelchi,77,96,4,2,2049000
Lockman,78,96,3,0,1800000
Koss,74,77,-2,-1,1747000
Hermiston,85,70,2,-3,1416000
Sporer,73,85,-1,3,1944000
Windler,91,81,4,0,1691000
Kris,81,97,4,2,2021000
DuBuque,72,98,-3,2,1770000
Turner,87,99,-3,-1,2018000
Eichmann,96,89,3,1,1368000
Braun,77,75,0,-1,1205000
Schultz,99,92,4,4,1758000
Bailey,92,86,3,1,1516000
Schuster,78,71,1,-3,2110000
Fisher,84,84,-2,4,1915000
Lang,91,93,0,0,1663000
O'Connell,77,96,2,4,1244000
Mraz,82,93,-2,-2,1183000
Bashirian,92,70,0,-3,1593000
Hettinger,81,82,1,-3,1123000
Marquardt,79,84,4,1,1471000
Boyle,79,76,0,1,1809000
Cartwright,90,81,-2,0,1324000
Conn,95,79,-2,2,1268000
Pollich,93,75,3,-1,1971000
Mitchell,75,94,-1,0,1815000
Rowe,87,91,-1,-3,1606000
Glover,97,81,1,2,1288000
