NAME,TRANSITSCORE,WALKSCORE,VALUEINCREASEPAST,VALUEINCREASEFUTURE,MEDIANVALUE
Hackett,78,84,1,3,2054000
McDermott,83,85,0,4,1451000
Corkery,71,89,-1,2,1460000
Heathcote,73,86,2,2,1851000
Gottlieb,73,89,2,-2,1740000
Hayes,77,82,3,2,1418000
Bayer,94,85,1,0,2076000
Lemke,76,75,4,0,1302000
Dare,79,81,-1,0,1128000
Kassulke,72,80,-2,-3,2045000
Fisher,75,99,0,2,1801000
Lindgren,76,79,-3,0,1956000
Wilderman,74,73,-3,-3,1706000
Hirthe,97,87,-3,1,1875000
Marquardt,91,94,4,-3,1142000
Friesen,83,72,-1,-3,1905000
Hamill,86,94,-1,0,1910000
Funk,78,81,-3,3,1732000
Fadel,97,79,3,-2,1108000
Harris,79,96,2,-1,1432000
Turcotte,71,94,3,-1,1272000
Hansen,98,80,0,-3,1763000
Dickens,77,71,2,0,1477000
Leannon,99,90,-1,0,1530000
Bradtke,90,78,4,1,1836000
Lang,81,72,-2,2,2125000
Bergstrom,77,75,-3,-1,2037000
Goldner,95,81,0,2,1376000
Weimann,80,97,-1,2,1726000
Robel,96,99,3,1,2135000
Kuhlman,78,87,4,1,2076000
Nitzsche,85,83,-2,2,2166000
Greenfelder,91,91,2,-1,1166000
Kulas,79,70,4,-3,1981000
Carter,71,93,2,-3,2042000
Willms,74,79,1,4,2016000
McCullough,99,85,1,4,1591000
Hand,72,78,-2,3,2086000
Donnelly,91,74,4,-1,1591000
Kihn,87,88,1,0,1198000
Cruickshank,92,80,2,3,1164000
Wilkinson,99,86,4,1,2019000
Veum,83,79,-3,3,1307000
Bosco,92,78,4,2,1737000
Goldner,96,85,-2,-3,1488000
Nader,88,85,-2,1,2005000
Harvey,73,71,-2,0,1859000
Klein,97,93,-3,-2,1742000
MacGyver,86,71,1,1,2091000
Corwin,71,89,-2,0,1905000
Wolf,93,86,0,0,1457000
Wehner,77,82,4,0,1427000
Prohaska,78,76,-2,4,2113000
Grant,84,98,-1,-1,1290000
Hegmann,89,82,2,3,1169000
Little,89,72,2,3,2061000
Harris,77,98,2,-3,1842000
Cremin,71,80,-2,3,1943000
Feil,90,80,3,2,1974000
Hermiston,99,71,2,2,1924000
Veum,93,74,-1,-2,2082000
Little,90,93,3,3,2077000
Hahn,95,81,-2,4,1570000
Murphy,74,71,-3,2,1960000
Gorczany,88,86,4,4,1134000
Herman,95,80,-2,-2,1367000
Gislason,70,82,2,0,1980000
Hirthe,88,98,2,-1,1982000
Altenwerth,74,70,1,4,1155000
Bradtke,70,94,-2,2,2179000
Jaskolski,75,78,-2,4,1172000
Kutch,86,97,2,2,1759000
Casper,85,91,4,2,1188000
Adams,86,91,2,3,1978000
Gislason,73,96,2,3,1537000
Harvey,75,84,4,2,1318000
Marks,75,86,-3,3,1420000
Olson,75,86,4,2,1292000
Heller,91,96,2,0,1807000
Ondricka,78,96,0,1,2115000
Keebler,74,91,0,2,1667000
Casper,70,97,-2,2,2065000
West,95,71,0,-2,1233000
Walsh,96,83,-1,1,1579000
Yost,92,71,-1,3,2193000
Mann,73,98,1,-2,1344000
Daniel,91,72,-2,-1,2168000
Schulist,99,91,0,4,1518000
Koss,73,94,3,1,1673000
Harris,79,91,-3,-1,1766000
Olson,78,82,2,4,1947000
Gaylord,81,99,3,3,1787000
Tillman,98,86,-2,-2,1761000
Keeling,90,73,1,4,2089000
Feest,75,95,-1,-1,2034000
Price,71,88,4,-1,1529000
Green,90,87,-2,-1,1790000
Prohaska,83,80,-3,1,1598000
Lesch,72,75,3,3,1892000
Mueller,89,75,-3,1,1158000
Hoppe,90,86,3,4,2091000
Hauck,87,72,4,0,1660000
Crona,81,84,0,-1,1210000
Jenkins,90,72,-2,2,1465000
Berge,91,94,3,1,1198000
Reynolds,75,80,2,4,1168000
Rohan,95,87,4,2,1740000
Mante,73,76,1,2,2106000
Boyer,86,98,-3,4,1887000
Hyatt,72,79,4,1,1648000
Rath,74,73,3,0,1936000
Wunsch,98,72,-1,0,1101000
Zieme,86,96,0,-1,1755000
Dietrich,73,89,0,-3,2061000
Weber,96,73,3,-1,2190000
Stokes,78,97,-2,4,1496000
Lehner,92,95,-3,0,2120000
Cremin,93,90,-3,-3,1471000
Rogahn,72,77,-2,-2,1962000
Johns,75,76,4,-2,1602000
Crist,77,87,-1,1,1748000
Swift,81,83,-1,-1,1511000
Fritsch,80,88,0,-1,2049000
Nitzsche,93,86,4,-1,2167000
Gutmann,95,80,0,-2,1912000
Moen,91,78,0,1,1748000
Kozey,88,77,4,-2,1881000
Ryan,96,95,-1,-3,1183000
Keeling,75,96,-1,1,1229000
Kuhic,98,85,-3,4,1302000
Morar,89,92,1,4,1777000
Blick,76,73,-1,-3,2099000
Schoen,82,98,0,-1,1202000
Cruickshank,86,84,2,2,1827000
Rempel,96,81,-1,-3,2099000
Raynor,76,83,-3,-2,1221000
Batz,80,72,-3,4,1825000
Feeney,92,87,3,2,1133000
Krajcik,90,77,4,-2,1266000
Kirlin,73,92,4,2,2165000
D'Amore,96,88,-2,-1,2115000
Torphy,77,78,2,1,1379000
Marvin,89,83,4,-2,1914000
McKenzie,78,83,-3,0,1597000
Wintheiser,75,70,4,-3,1276000
Hills,97,70,-2,-3,1620000
Barton,78,72,1,1,1521000
Barrows,84,92,-1,2,1223000
Cruickshank,84,71,4,0,1148000
Conn,76,77,2,0,1874000
Johnston,84,82,1,1,2075000
O'Reilly,71,80,-3,-1,1933000
Russel,76,81,3,-1,1656000
Steuber,79,73,2,-2,1278000
Ankunding,85,84,2,3,1556000
Kozey,89,92,4,3,1234000
Wiza,98,94,1,-2,2143000
Bosco,71,91,-2,1,1185000
Gleichner,72,84,4,-1,1240000
Heaney,92,78,3,3,1297000
Klocko,81,94,4,-3,1660000
McDermott,81,88,1,1,1140000
Morissette,87,88,4,-2,1367000
Ryan,87,97,0,2,1256000
Walsh,94,75,4,0,1524000
Parker,75,71,-1,0,2147000
Russel,85,91,-1,-1,1643000
Gerhold,76,72,1,3,1759000
Price,94,86,1,2,2059000
Dietrich,82,73,0,3,1582000
Tremblay,89,88,1,1,2031000
Mosciski,83,77,0,4,1973000
Schmidt,87,77,0,3,2174000
Powlowski,89,93,2,-3,1166000
Rohan,89,83,0,1,2025000
McCullough,72,75,2,-2,1514000
Ritchie,97,72,-2,2,1574000
Ferry,92,76,1,-3,1342000
Adams,95,95,4,-3,1903000
Quigley,89,72,0,4,1883000
Rowe,96,76,-3,1,1790000
Gerhold,87,93,2,-1,2044000
Jaskolski,92,88,-1,4,1623000
Heller,86,94,4,-1,1718000
Sporer,89,77,-2,-1,2187000
Walsh,70,78,-2,0,1643000
Anderson,89,72,3,0,1245000
Mayert,76,95,-2,-3,1294000
Leffler,94,88,3,0,1426000
Lowe,76,82,-3,2,1574000
Schuppe,70,99,-3,1,1432000
Medhurst,77,95,4,3,1367000
Koss,84,85,-3,-3,2101000
Hamill,87,74,4,-1,2070000
Boyle,88,74,-3,-1,1497000
Hammes,86,83,2,0,1315000
Runolfsdottir,88,77,-2,-3,2142000
Tillman,75,83,1,-2,1774000
Ward,76,80,3,3,1408000
Veum,70,70,3,1,1753000
Jerde,98,76,-3,1,1983000
Kreiger,76,90,-2,1,1615000
Mueller,71,92,-3,2,1215000
Wuckert,75,85,4,-2,1670000
Treutel,94,96,-2,2,1681000
Kiehn,85,86,1,-2,1195000
Wintheiser,70,73,1,3,2170000
Batz,93,71,2,1,1704000
Fadel,82,98,0,-2,1629000
Schoen,70,86,3,0,1810000
Moen,98,93,1,3,1327000
Roob,71,76,1,1,1827000
Leuschke,92,90,3,-3,1619000
Dare,85,95,3,0,1583000
Mertz,92,72,4,3,1968000
O'Reilly,75,96,0,1,1157000
Jones,74,72,-3,-1,1479000
Mosciski,83,86,2,4,1869000
Kuhic,85,79,3,-3,2169000
Dickinson,82,93,1,4,1418000
Koss,77,87,4,3,1317000
Robel,86,94,3,3,1751000
Kessler,77,90,3,-1,1235000
Pouros,89,77,-1,-2,2065000
Leuschke,93,71,-1,3,1531000
Ryan,83,86,-2,2,1582000
Hagenes,95,80,2,2,1809000
Heidenreich,93,93,-1,-2,2172000
Turner,80,86,4,4,1591000
Dicki,92,83,2,1,1894000
Walker,90,98,-2,1,1973000
Fahey,99,84,2,1,1340000
Veum,72,95,0,2,1543000
Reichert,95,91,-1,3,1425000
Schuppe,80,81,3,-1,1309000
Hermiston,78,94,1,-3,1656000
Robel,89,92,-2,-1,1626000
Bradtke,95,79,3,0,1362000
Corwin,70,71,3,0,1741000
Prosacco,91,78,0,1,1410000
Kreiger,75,79,-3,-3,1827000
Hermann,74,99,2,2,1660000
Ondricka,97,71,3,-3,1408000
Gulgowski,86,89,-3,0,2198000
Howell,70,80,1,3,1209000
O'Conner,82,77,1,-2,1719000
Altenwerth,91,81,3,-2,2071000
Kautzer,87,85,2,2,1857000
Fadel,92,75,0,1,1229000
Daniel,99,74,1,-2,2137000
Zboncak,81,88,4,1,1397000
Paucek,98,98,4,3,1342000
Hahn,97,77,3,-2,2098000
Feest,85,92,-2,0,1341000
Bahringer,76,84,1,1,1405000
Swift,84,78,3,2,2187000
Luettgen,80,95,0,4,2118000
Volkman,88,70,0,4,1821000
Strosin,98,71,0,-1,1328000
Pagac,91,78,4,0,1981000
Frami,94,83,3,1,2043000
Reinger,84,81,4,3,1214000
Von,99,96,-3,0,1248000
Ryan,84,70,-2,-3,1688000
Rutherford,79,90,0,0,1212000
Ward,92,85,3,1,1746000
Williamson,72,76,0,3,1768000
Kulas,92,91,-3,4,1775000
Stokes,84,84,4,4,1584000
Quitzon,79,93,2,3,1251000
D'Amore,85,75,2,4,1608000
Jacobi,74,93,1,-2,1951000
Hettinger,85,99,2,-3,1459000
Osinski,86,90,2,-3,1654000
McCullough,70,76,-1,2,1324000
Rolfson,88,74,-1,1,1235000
Schneider,94,73,-1,-2,1631000
Considine,98,76,-1,2,1256000
Walker,90,90,-3,4,1605000
Rohan,72,79,2,-2,1293000
Conn,89,96,-2,-3,2073000
Davis,83,92,0,-3,1309000
Hartmann,85,77,0,0,1128000
Pollich,73,81,3,1,1332000
Gutkowski,94,93,4,3,1147000
Kub,98,76,-1,-1,1177000
Goldner,72,84,0,0,1632000
Mraz,80,91,1,3,1187000
Walker,96,84,-1,4,1856000
Reinger,91,78,-3,0,2079000
Mayert,94,87,-2,-2,1247000
Gutkowski,84,86,1,-3,1909000
Wiegand,79,90,-3,0,1771000
Beer,70,72,-3,-1,1564000
Bosco,99,76,-3,3,1939000
Goldner,88,83,-2,-1,2127000
Walker,83,79,-2,1,1628000
Wiza,78,78,-1,-1,1732000
Durgan,70,84,2,4,1748000
Bins,80,82,-1,1,1391000
Pouros,93,79,1,2,1474000
Barrows,88,86,1,3,1762000
Steuber,74,96,3,-2,2176000
Spencer,98,85,-2,-3,1179000
Murazik,93,71,-1,0,1984000
Welch,90,98,0,-3,1681000
O'Hara,99,76,-3,2,1189000
Welch,94,99,2,-1,1983000
Grady,79,98,0,2,1889000
Bernhard,80,97,0,0,2034000
Beahan,83,93,4,0,1449000
Hintz,74,74,1,0,1290000
Lakin,89,70,1,0,1850000
Stokes,91,83,-3,-1,1802000
Sporer,86,94,0,1,2132000
Botsford,87,71,-3,-3,1103000
Nicolas,92,81,1,1,2113000
Walker,96,76,-3,-3,1473000
Walter,78,84,-3,4,1902000
Schmidt,81,80,2,-2,1404000
Hettinger,90,99,2,-3,2157000
Schneider,87,92,-3,-3,2039000
Blanda,85,97,1,-2,1821000
Dibbert,84,81,-2,3,1971000
Mitchell,80,99,0,4,1110000
Durgan,73,71,1,3,1215000
Zemlak,73,78,2,-3,1499000
DuBuque,89,73,-3,2,1140000
Bergstrom,89,83,-2,4,1356000
Mraz,99,87,2,3,1755000
Larson,89,77,-1,-1,2082000
Johnston,83,87,4,-3,1468000
Eichmann,85,84,4,1,1533000
Legros,94,70,3,4,2049000
Denesik,72,83,-1,-1,2143000
Crona,99,81,4,2,1394000
Dooley,76,97,-2,0,1521000
Kerluke,76,85,0,0,1985000
Wilderman,75,92,-3,-3,1697000
Kilback,92,78,-2,1,1987000
Cole,92,76,-1,4,1673000
Robel,89,96,-2,1,1566000
Carroll,94,73,2,2,2050000
Morar,87,93,-2,2,1405000
Lueilwitz,94,95,-2,-3,2001000
Weber,87,93,1,0,1218000
Dickens,70,76,2,-2,1762000
Nikolaus,97,96,-1,3,1226000
Hirthe,95,77,3,0,1957000
Brekke,95,82,-3,3,1209000
Schoen,85,86,-1,0,1731000
Mann,79,96,2,0,1878000
Prosacco,95,76,2,-2,1627000
Bergstrom,83,96,-2,4,1270000
Corwin,73,87,4,-2,2153000
Ernser,73,91,4,-1,1949000
Wolf,72,84,3,-2,1641000
Gerlach,74,95,3,1,1816000
Hilll,79,77,-1,-3,1802000
Rowe,78,78,-3,0,1537000
Fisher,78,95,-1,0,1413000
Ondricka,72,70,0,0,1935000
Gaylord,76,96,2,-2,2197000
Borer,90,95,4,1,2035000
Bednar,79,70,-2,1,1746000
Walsh,82,94,-3,2,1840000
Marvin,98,76,3,-2,2004000
Will,81,89,0,1,1914000
Pagac,86,70,2,1,1285000
Will,97,92,-3,-1,2009000
Roob,93,89,3,4,1460000
Wuckert,71,87,-2,-1,1236000
Kuhlman,87,83,-2,-3,1520000
Orn,77,75,4,3,2060000
Morissette,74,86,-3,1,1639000
Steuber,71,97,-3,-3,1381000
Pouros,76,80,-1,0,1619000
Wisoky,84,70,2,0,1843000
Kuhn,94,99,-3,0,1363000
Hilll,83,79,1,-2,1630000
Pouros,82,90,-3,-3,1415000
Mohr,70,84,-2,3,2034000
Hayes,70,85,4,4,1982000
Ankunding,86,83,2,-3,2071000
Feeney,72,91,4,2,1268000
Kuhic,84,84,3,2,1896000
Wiegand,84,74,4,2,1486000
Dietrich,77,78,3,1,2091000
Runte,96,99,2,3,1476000
Waters,84,80,-1,0,1145000
Purdy,77,78,-2,0,1462000
Nienow,79,79,0,4,1397000
Orn,88,92,-3,4,1541000
Abbott,97,98,2,1,1173000
Bins,95,71,2,-2,1146000
Sanford,74,78,1,0,1764000
Bernhard,88,80,1,-3,1545000
Hagenes,78,91,1,1,2094000
Swaniawski,71,80,1,3,1723000
McLaughlin,91,97,1,2,1234000
Turcotte,96,83,-3,-2,2053000
Kuhn,94,92,-2,2,1104000
Walker,93,75,1,2,1817000
Kiehn,78,72,2,0,1607000
Reilly,87,90,1,-3,1598000
Lesch,75,83,3,-2,2101000
Okuneva,92,70,-2,0,1389000
Rolfson,91,93,3,-1,1121000
Grady,81,89,0,-2,1151000
Hackett,95,92,2,3,1323000
Klocko,85,94,1,0,1427000
Mante,80,74,-1,-2,1576000
Lang,82,75,1,-1,1956000
Grady,79,83,4,4,1743000
Hermiston,78,97,0,2,1299000
Roob,98,83,-1,0,1689000
Zboncak,87,99,-2,-3,1632000
Bechtelar,84,91,2,3,2057000
Gorczany,70,88,-3,-3,2148000
O'Keefe,92,88,-1,-3,2008000
Kris,71,95,2,1,1935000
Homenick,75,84,4,-3,1573000
Kertzmann,76,92,-2,1,1521000
Braun,95,79,-1,-3,1516000
Grady,95,89,0,-1,1172000
Jenkins,74,71,-1,3,2181000
Heidenreich,86,76,-2,3,2112000
Lesch,75,93,-1,2,1193000
Crona,95,93,-2,1,2133000
Schaden,98,75,4,-3,1506000
Reichel,71,96,-2,-1,1351000
Quitzon,86,96,4,1,2083000
Torp,83,76,-1,-2,1325000
Kiehn,96,76,-3,2,1483000
Kunde,99,72,0,4,2156000
Greenholt,70,81,-1,2,1819000
Orn,93,80,0,1,1224000
Stark,94,72,4,1,1666000
Hilll,97,77,4,4,1633000
Rutherford,94,97,1,-3,1377000
Lockman,94,71,-3,-3,1730000
Mosciski,85,75,1,-2,1791000
Kohler,75,92,2,2,1771000
Anderson,70,75,1,1,1967000
Parisian,96,78,1,3,1315000
Franecki,89,81,4,2,2032000
Fahey,98,81,-2,2,2145000
Huel,83,75,2,-1,1555000
Weimann,80,95,0,-2,1855000
Kautzer,72,85,-2,-1,2172000
Torp,77,84,2,-2,1721000
Deckow,86,93,-2,0,1819000
O'Hara,97,76,3,4,2119000
Corkery,92,96,1,0,1522000
MacGyver,79,92,-2,3,1728000
Ondricka,91,80,2,1,1615000
Steuber,87,88,3,-1,2139000
Considine,85,97,2,4,1700000
Cartwright,99,77,2,-3,1939000
Kertzmann,81,94,3,4,1129000
Gerlach,72,88,-2,4,2079000
Volkman,70,72,4,-3,1123000
Padberg,77,89,-1,1,1720000
Grant,95,95,3,1,2014000
Hoeger,91,88,0,-1,1259000
Blick,83,94,-3,0,1865000
Kshlerin,97,87,1,-3,1877000
Cronin,85,81,2,-2,1347000
Tillman,85,92,0,4,2174000
Schaefer,81,71,4,-2,2033000
Hagenes,82,98,1,-2,1464000
Smith,98,84,4,4,2045000
Green,82,73,-1,0,1101000
Gerhold,90,90,-2,3,2128000
Thiel,90,92,2,-3,1783000
Robel,80,79,2,2,1866000
Leannon,77,72,3,-3,1141000
Hauck,80,71,-1,-1,1368000
Gulgowski,73,88,4,2,1854000
Turner,92,87,2,-2,1225000
Kunde,86,95,-2,-1,1761000
Rowe,92,77,-2,-1,1485000
Walsh,92,98,-3,3,1951000
Gorczany,98,74,1,-1,1185000
Cummerata,71,78,-2,-3,1293000
Bauch,71,74,2,0,1931000
Rath,79,74,2,0,2172000
Nitzsche,90,84,0,-2,2115000
Jones,91,89,-3,3,2165000
O'Connell,76,95,-3,4,1334000
Kuhic,85,91,-1,2,1986000
Prosacco,80,97,2,4,1379000
Williamson,92,87,-1,3,2001000
Koelpin,74,81,3,-3,2193000
Koch,82,97,-3,-3,1128000
Effertz,83,86,-2,-1,1877000
Heidenreich,76,88,0,0,2139000
O'Keefe,89,76,1,2,2134000
Fisher,93,72,3,4,1216000
Bartoletti,92,86,-2,1,1717000
Heaney,86,95,4,0,1463000
Durgan,97,96,-3,-2,2003000
Pfeffer,94,83,-3,-1,1939000
Raynor,97,94,3,3,1440000
Aufderhar,70,73,2,-1,1922000
Schuster,96,95,1,4,1281000
Legros,92,74,-3,-1,1125000
Lindgren,83,81,-2,-3,2180000
Hilpert,94,77,3,-1,1742000
Larson,97,77,-1,1,1182000
Mraz,97,72,0,2,1329000
Jacobs,81,73,-2,0,1299000
Kohler,90,96,-1,3,1748000
Goyette,92,83,4,-1,1325000
Kozey,71,92,3,0,1622000
Ritchie,76,87,2,2,1874000
Windler,89,97,1,-1,1700000
Ruecker,95,90,2,3,2149000
Stoltenberg,93,98,-1,-2,1317000
Wolff,87,84,1,4,1401000
Moore,93,96,1,4,1974000
Leffler,97,94,-1,4,1851000
Schmitt,81,95,4,2,1904000
Hyatt,78,97,-3,1,2098000
Nitzsche,94,80,3,0,1562000
Kuvalis,73,95,-2,2,1659000
Bayer,85,79,3,3,1874000
Baumbach,92,99,-1,3,1444000
Harvey,98,85,3,-1,1183000
Abshire,78,79,4,1,1702000
Kertzmann,97,75,3,1,2055000
Hirthe,88,94,-1,2,1749000
Weimann,81,85,-3,2,1303000
D'Amore,83,94,2,2,1468000
Cartwright,99,75,-3,3,1781000
Hintz,94,73,0,-2,2159000
Bernhard,73,86,-1,4,1249000
Turner,95,84,-1,2,2162000
Adams,89,93,4,-2,1616000
Koch,73,77,0,-2,1574000
Towne,96,78,-3,0,1515000
Lang,96,78,-3,1,1689000
Lehner,95,98,-3,-2,1530000
Muller,75,84,-1,-2,1906000
Gottlieb,86,71,1,-3,1178000
Hoppe,75,73,-3,2,1757000
Stroman,89,95,3,-3,1254000
Mante,98,79,2,1,1489000
Lubowitz,96,76,1,3,1134000
Bauch,71,96,0,-2,1772000
Sipes,72,77,0,4,1581000
Franecki,97,91,1,-3,1567000
Brakus,85,73,-2,1,1533000
Farrell,92,86,3,-3,1142000
Kuhn,91,89,-2,4,2124000
Purdy,79,81,1,0,1966000
Kovacek,76,82,2,0,1335000
Deckow,71,81,3,-3,2077000
Walter,94,77,1,1,2118000
Rau,90,88,2,4,1840000
Kunze,85,98,-3,3,2087000
Hamill,88,70,1,-3,1243000
Effertz,73,91,-3,4,1628000
Feil,94,83,1,0,1135000
Altenwerth,97,95,-1,-3,1573000
Adams,80,71,-3,1,1821000
Mann,99,78,-2,0,1941000
Raynor,99,96,4,4,1871000
Green,86,83,4,3,1223000
Hackett,92,84,-2,-3,2147000
Hagenes,72,94,0,-1,2179000
Koss,91,83,2,-3,1720000
Stracke,86,80,-3,2,1800000
Paucek,86,80,4,-2,1761000
Mayert,85,81,0,-3,1350000
Gulgowski,91,94,-2,-1,1650000
Hills,74,88,-3,-3,1210000
Harris,82,72,1,1,1886000
Howe,74,71,4,3,1216000
Zboncak,76,76,-3,0,1306000
Leannon,91,77,2,4,1614000
Kihn,76,73,-3,-1,1840000
Kertzmann,98,89,-1,-3,2123000
Blanda,91,78,-1,-1,1792000
Kohler,74,93,0,3,1820000
Feil,95,72,1,4,1878000
Streich,99,82,1,-1,1936000
Ferry,93,97,-1,-2,1439000
Jakubowski,79,91,1,-1,1459000
Bernier,94,98,-2,-2,1308000
Morar,96,91,-1,4,1624000
Williamson,86,78,0,1,1722000
Treutel,83,73,3,-2,1222000
Orn,74,89,4,-3,1334000
Krajcik,99,89,-1,4,1874000
Corkery,94,99,3,3,1270000
Kautzer,95,80,-3,1,1336000
Gerhold,93,89,-1,2,1710000
Mohr,92,84,2,2,1324000
Bechtelar,77,77,4,0,1207000
Streich,72,98,2,-3,1259000
Strosin,75,84,1,1,1827000
Murray,72,97,1,-1,1697000
Murphy,76,99,4,-1,1205000
Quigley,71,84,-3,-1,1463000
Walter,80,71,3,0,2180000
Farrell,76,93,3,3,1132000
Dickinson,98,97,2,2,1234000
Greenfelder,74,70,-1,1,2022000
Pouros,71,95,-3,-2,1919000
Leffler,95,87,-1,-3,1947000
Doyle,95,96,1,-2,1603000
Christiansen,95,93,0,2,1204000
Schuster,89,98,-1,4,1130000
Jacobi,91,95,-2,0,1659000
Willms,73,81,3,2,1209000
Ernser,74,93,-2,-1,1677000
Auer,89,83,-2,4,1235000
Howe,89,74,0,0,1237000
Roob,93,80,3,2,1983000
Schimmel,86,85,-1,-2,2024000
Schulist,77,76,-1,2,1215000
Gutkowski,92,83,-2,3,1107000
Dibbert,80,94,-2,2,2181000
Bogan,81,74,-1,0,2108000
Watsica,84,82,-2,-2,1194000
Frami,77,98,-2,-1,1175000
Ryan,72,76,1,3,1222000
Lowe,71,81,3,2,1476000
Bauch,71,73,4,-3,2192000
Lueilwitz,76,73,-2,1,1884000
Treutel,96,72,-2,3,2115000
Ziemann,95,84,0,2,1699000
Mills,93,87,3,1,1912000
Ryan,89,78,4,-3,1989000
Buckridge,81,97,-2,-1,1572000
Kassulke,84,71,-2,2,1677000
Gerhold,74,77,1,4,1164000
Windler,72,84,3,4,2056000
Goodwin,95,90,-2,3,1616000
Miller,83,75,-3,1,1134000
Lang,83,92,-1,2,1296000
Okuneva,83,76,4,4,1936000
Frami,80,97,2,-3,1638000
Gleichner,92,84,-3,0,1256000
Mraz,95,98,4,-3,2120000
Orn,75,73,-2,0,1288000
Gottlieb,70,78,2,4,1106000
Stracke,76,90,3,4,1992000
Orn,83,85,-3,4,1763000
Connelly,91,88,1,3,2151000
Labadie,98,92,-2,-1,1457000
Sporer,77,86,0,1,2153000
Jacobson,92,71,-1,2,1722000
Haag,96,83,1,1,1432000
McGlynn,70,96,4,1,1478000
Strosin,98,86,0,4,1794000
Mann,87,75,2,-1,1421000
Kiehn,94,86,-3,1,1969000
Weissnat,75,70,-2,-3,1724000
Moore,98,82,4,-3,1366000
Harris,84,74,1,-2,1731000
Cassin,84,98,4,2,2009000
Hills,88,77,-3,-3,1506000
Cummings,91,98,2,-3,1437000
Rutherford,79,71,2,1,1410000
Hagenes,85,72,-2,-2,1858000
Pollich,73,95,1,3,1616000
Osinski,99,89,2,3,1787000
Nader,78,92,0,2,2055000
Robel,84,78,-3,4,1780000
Thiel,98,90,4,-1,1931000
Rohan,81,76,2,-3,1200000
Flatley,94,90,1,1,1876000
Hintz,89,71,-3,2,1899000
Halvorson,71,81,3,4,1885000
Batz,94,85,-2,3,1913000
Bernhard,78,91,3,-1,1914000
Nicolas,99,99,2,-1,1620000
MacGyver,76,98,-3,2,1749000
Walter,81,90,2,-3,1726000
Halvorson,84,92,0,-2,1921000
McDermott,98,74,3,3,1362000
Rohan,85,83,3,0,2074000
Bednar,73,78,1,3,1524000
Herzog,86,93,-3,1,1724000
McGlynn,76,93,-2,0,1655000
Breitenberg,74,96,-2,-1,1442000
Wuckert,81,97,-2,3,1871000
Jaskolski,95,91,3,3,1330000
Carter,98,92,3,0,1866000
Runolfsson,98,79,-3,-1,1171000
Cummings,94,88,1,4,1748000
Weber,92,74,-1,4,1644000
Russel,70,89,0,-3,1897000
Kuvalis,76,89,0,0,2047000
Rodriguez,91,77,-1,4,1868000
Altenwerth,82,81,-2,-2,1168000
Yundt,92,97,-1,-1,1886000
Ferry,73,72,4,1,2071000
Bergstrom,97,89,3,-2,2130000
Haag,95,73,-2,1,2020000
Dicki,94,98,3,3,1885000
Labadie,77,83,4,4,1674000
Cummerata,92,98,-3,3,1455000
Hudson,74,99,-2,0,1676000
Price,85,80,4,-3,1606000
Daniel,83,99,0,1,2066000
Larson,74,71,-2,4,1734000
Blick,91,80,-3,-1,2112000
Bartoletti,71,97,-3,2,1353000
Balistreri,98,95,4,0,2120000
Smith,95,91,1,2,1380000
Walsh,92,76,3,-1,1212000
Bednar,99,74,3,-3,2109000
Wisozk,79,83,-1,2,2075000
Jakubowski,81,83,2,4,1437000
Rohan,82,76,0,2,2196000
Zulauf,73,72,-2,3,1522000
Jacobson,70,75,-2,-3,1741000
Muller,82,71,0,-2,1319000
Larson,81,76,1,1,1601000
Zulauf,91,74,1,-3,1355000
Lindgren,97,88,-1,2,1259000
Crona,70,83,4,-1,1229000
Yundt,77,75,0,1,2158000
Bailey,76,99,-2,-3,1946000
Mills,96,97,1,1,1556000
Rodriguez,91,81,0,3,1540000
Feil,72,76,0,-1,2151000
Ziemann,93,95,-2,3,2049000
Feest,89,76,3,-2,1836000
Ankunding,82,92,-3,2,2100000
O'Conner,94,91,0,-2,1458000
Schaden,86,84,-1,-3,1787000
Kuhn,78,83,2,-1,2084000
Hills,76,95,-1,3,2132000
Bogisich,95,88,3,-3,1198000
Brekke,95,88,2,3,1632000
Weimann,99,74,0,-3,1418000
McDermott,98,89,3,2,1481000
Deckow,70,98,0,0,2019000
Krajcik,77,86,4,-3,1670000
Zulauf,98,76,-1,-3,1912000
Ratke,89,72,-2,-2,1693000
Sporer,95,97,1,1,1702000
Ward,91,91,3,0,1920000
Wehner,70,83,1,2,1622000
Frami,90,71,1,4,1524000
Heaney,73,74,4,-2,2076000
Batz,80,78,3,3,1546000
Borer,76,94,4,-3,1388000
Grady,96,94,2,2,1552000
Kunde,76,77,1,2,1728000
Lowe,99,71,4,0,1163000
Heller,86,97,-2,-1,1884000
Willms,82,79,-2,1,1261000
Gaylord,95,73,3,-1,1737000
Bashirian,96,75,-2,3,1224000
Blanda,74,76,-3,2,1206000
Considine,86,78,0,0,1488000
Rippin,86,76,-3,2,1836000
MacGyver,80,83,-1,3,1356000
Bode,85,91,4,-1,1819000
Corwin,77,99,2,2,1854000
Denesik,97,83,-3,3,1258000
Farrell,84,88,1,1,1856000
Ledner,94,94,-1,-1,1832000
Langosh,91,70,0,-3,1451000
Cummerata,90,80,2,-3,1391000
Stamm,73,83,2,1,1667000
Abbott,86,72,-3,-1,1630000
Spinka,81,74,1,-2,1142000
Herman,83,98,-1,0,1875000
Kovacek,93,75,1,1,1353000
Luettgen,79,83,-1,-1,1817000
Kovacek,89,92,0,-1,1388000
Beier,86,71,4,0,1107000
